"PVWatts: Hourly PV Performance Data"
"Requested Location:","jakarta"
"Location:","SINGAPORE, SINGAPORE"
"Lat (deg N):","1.37"
"Long (deg E):","103.98"
"Elev (m):","16"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","14","2","0","0","27.3","1.2","0","27.3","0","0"
"7","14","3","0","0","27.1","0.8","0","27.1","0","0"
"7","14","4","0","0","27","0.5","0","27","0","0"
"7","14","5","0","0","27","1.8","0","27","0","0"
"7","14","6","0","0","27","3.1","0","27","0","0"
"7","14","7","0","19","27.7","2.6","18.001","26.706","15.357","9.511"
"7","14","8","71","126","28.8","3.9","127.741","30.411","103.285","95.68"
"7","14","9","117","243","30","5.1","266.86","34.312","215.444","205.213"
"7","14","10","101","373","30.5","4.1","398.504","38.33","319.552","306.499"
"7","14","11","695","231","29","3.1","687.616","44.375","531.924","511.97"
"7","14","12","248","380","25","4.6","534.625","35.875","435.022","418.408"
"7","14","13","32","204","22.4","7.2","216.309","25.407","185.513","176.024"
"7","14","14","5","214","22.9","5.7","205.869","25.824","176.326","167.059"
"7","14","15","2","182","23.5","4.1","173.234","26.331","148.022","139.421"
"7","14","16","0","135","24","2.6","127.656","26.119","109.207","101.474"
"7","14","17","0","108","24.2","2.4","101.504","25.583","87.054","79.794"
"7","14","18","0","36","24.4","2.2","34.151","23.976","29.511","23.4"
"7","14","19","0","1","24.6","1.9","0.97","23.023","0.842","0"
"7","14","20","0","0","24.8","1.7","0","24.8","0","0"
"7","14","21","0","0","25","1.5","0","25","0","0"
"7","14","22","0","0","24.6","0","0","24.6","0","0"
"7","14","23","0","0","24.5","0","0","24.5","0","0"
"7","15","0","0","0","24.4","0","0","24.4","0","0"
"7","15","1","0","0","24.3","0","0","24.3","0","0"
"7","15","2","0","0","24","0","0","24","0","0"
"7","15","3","0","0","24","0","0","24","0","0"
"7","15","4","0","0","24","0","0","24","0","0"
"7","15","5","0","0","24.3","0","0","24.3","0","0"
"7","15","6","0","0","24.5","0","0","24.5","0","0"
"7","15","7","0","19","24.8","0","18.001","22.256","15.681","9.829"
"7","15","8","71","125","26.1","0.5","126.988","28.564","103.569","95.958"
"7","15","9","117","243","27.3","1","267.078","34.407","215.535","205.301"
"7","15","10","101","373","28.6","1.5","398.759","39.201","318.372","305.353"
"7","15","11","110","455","30","3.6","493.908","40.513","392.9","377.637"
"7","15","12","705","258","29","7.2","767.823","40.768","607.959","585.161"
"7","15","13","32","204","24.2","0.5","216.399","34.461","177.679","168.38"
"7","15","14","5","214","24.7","1.2","205.896","30.024","172.855","163.671"
"7","15","15","2","182","25.3","1.9","173.252","29.039","146.141","137.583"
"7","15","16","0","135","25.8","2.6","127.666","27.96","108.265","100.553"
"7","15","17","107","158","26","3.1","170.908","28.935","138.95","130.556"
"7","15","18","0","48","25.7","3.4","44.821","25.752","38.41","32.128"
"7","15","19","0","1","25.4","3.7","0.97","24.174","0.837","0"
"7","15","20","0","0","25.2","4","0","25.2","0","0"
"7","15","21","0","0","24.9","4.3","0","24.9","0","0"
"7","15","22","0","0","24.6","4.6","0","24.6","0","0"
"7","15","23","0","0","22","4.1","0","22","0","0"
"7","16","0","0","0","22","1.5","0","22","0","0"
"7","16","1","0","0","22.2","1.5","0","22.2","0","0"
"7","16","2","0","0","22.5","1","0","22.5","0","0"
"7","16","3","0","0","22.8","0.5","0","22.8","0","0"
"7","16","4","0","0","23.1","0","0","23.1","0","0"
"7","16","5","0","0","23.2","0","0","23.2","0","0"
"7","16","6","0","0","23.4","0","0","23.4","0","0"
"7","16","7","0","7","23.5","0","6.619","20.38","5.816","0.145"
"7","16","8","7","108","24.7","0.5","101.717","26.089","86.648","79.397"
"7","16","9","145","228","26","1","265.3","32.915","214.698","204.485"
"7","16","10","102","374","27.8","3.1","400.467","36.4","324.246","311.058"
"7","16","11","113","456","28.3","3.1","497.189","39.413","397.707","382.293"
"7","16","12","201","425","28.8","3.1","543.298","41.172","430.76","414.285"
"7","16","13","201","431","29.3","3.1","550.798","41.943","435.085","418.469"
"7","16","14","113","477","30","3.1","520.098","41.969","410.879","395.047"
"7","16","15","111","402","30","2.3","437.136","41.047","346.171","332.338"
"7","16","16","96","300","30.1","1.5","318.011","39.1","252.815","241.613"
"7","16","17","88","167","29","0.7","175.055","34.721","139.432","131.028"
"7","16","18","0","53","28","0","49.058","29.568","41.284","34.946"
"7","16","19","0","1","27.5","0","0.97","25.005","0.834","0"
"7","16","20","0","0","27.3","0.7","0","27.3","0","0"
"7","16","21","0","0","27.2","1.4","0","27.2","0","0"
"7","16","22","0","0","27","2.1","0","27","0","0"
"7","16","23","0","0","26.8","1.6","0","26.8","0","0"
"7","17","0","0","0","26.5","1","0","26.5","0","0"
"7","17","1","0","0","26.3","0.5","0","26.3","0","0"
"7","17","2","0","0","26","1","0","26","0","0"
"7","17","3","0","0","26","1","0","26","0","0"
"7","17","4","0","0","26.4","2.1","0","26.4","0","0"
"7","17","5","0","0","26.7","2.3","0","26.7","0","0"
"7","17","6","0","0","27","2.6","0","27","0","0"
"7","17","7","0","18","26.9","0","17.051","24.473","14.7","8.866"
"7","17","8","71","125","27.9","1","127.183","30.139","102.955","95.357"
"7","17","9","116","243","29","2.1","267.163","34.885","215.16","204.936"
"7","17","10","101","374","29.5","2.1","400.187","39.198","319.544","306.491"
"7","17","11","111","456","29.7","2.3","496.165","41.861","392.012","376.777"
"7","17","12","197","426","29.9","2.4","541.683","43.253","424.962","408.676"
"7","17","13","197","433","30.1","2.6","550.054","43.441","431.203","414.714"
"7","17","14","110","477","30","4.1","518.345","40.858","411.846","395.983"
"7","17","15","110","402","30","3.9","436.9","39.267","349.143","335.22"
"7","17","16","95","300","30","3.6","317.865","36.769","255.708","244.429"
"7","17","17","88","167","29","2.8","175.284","32.694","141.027","132.586"
"7","17","18","0","53","28","2.1","49.082","28.322","41.551","35.209"
"7","17","19","0","1","27.9","1.5","0.97","26.407","0.829","0"
"7","17","20","0","0","27.7","1.3","0","27.7","0","0"
"7","17","21","0","0","27.5","1.2","0","27.5","0","0"
"7","17","22","0","0","27.3","1","0","27.3","0","0"
"7","17","23","0","0","27.2","0.8","0","27.2","0","0"
"7","18","0","0","0","27","0.7","0","27","0","0"
"7","18","1","0","0","26.9","0.5","0","26.9","0","0"
"7","18","2","0","0","26.5","0.5","0","26.5","0","0"
"7","18","3","0","0","26.1","0.5","0","26.1","0","0"
"7","18","4","0","0","25.7","0.5","0","25.7","0","0"
"7","18","5","0","0","25.8","0.3","0","25.8","0","0"
"7","18","6","0","0","25.9","0.2","0","25.9","0","0"
"7","18","7","0","18","26","0","17.051","23.527","14.765","8.93"
"7","18","8","184","123","27.2","1","144.468","29.963","111.539","103.756"
"7","18","9","429","188","28.3","2.1","340.559","36.109","263.219","251.738"
"7","18","10","631","193","29.5","3.1","535.314","41.336","414.893","398.932"
"7","18","11","573","268","30.2","2.9","641.605","45.154","495.122","476.474"
"7","18","12","429","356","30.9","2.8","651.288","46.479","501.623","482.747"
"7","18","13","176","456","31.6","2.6","554.807","45.315","430.843","414.365"
"7","18","14","704","243","32","3.1","730.816","48.641","554.387","533.613"
"7","18","15","641","212","31.3","2.8","589.536","45.68","449.931","432.823"
"7","18","16","392","232","30.6","2.6","392.118","40.339","302.705","290.133"
"7","18","17","222","160","30.1","2.4","202.471","34.911","155.399","146.627"
"7","18","18","32","55","29.6","2.3","51.281","30.091","42.181","35.826"
"7","18","19","0","1","29.1","2.1","0.97","27.795","0.823","0"
"7","18","20","0","0","28.8","2.4","0","28.8","0","0"
"7","18","21","0","0","28.4","2.8","0","28.4","0","0"
"7","18","22","0","0","28.1","3.1","0","28.1","0","0"
"7","18","23","0","0","28","3.1","0","28","0","0"
"7","19","0","0","0","28","3.6","0","28","0","0"
"7","19","1","0","0","27.5","1.5","0","27.5","0","0"
"7","19","2","0","0","27.3","1.9","0","27.3","0","0"
"7","19","3","0","0","27","2.2","0","27","0","0"
"7","19","4","0","0","26.8","2.6","0","26.8","0","0"
"7","19","5","0","0","26.9","2.1","0","26.9","0","0"
"7","19","6","0","0","27.1","1.5","0","27.1","0","0"
"7","19","7","0","24","27.2","1","22.757","25.975","19.481","13.559"
"7","19","8","231","119","28.3","2","150.235","30.846","113.399","105.575"
"7","19","9","398","185","29.4","3.1","326.279","36.05","252.748","241.548"
"7","19","10","463","250","30.5","4.1","492.361","40.399","385.373","370.346"
"7","19","11","593","291","31.2","4.1","678.122","45.24","523.217","503.576"
"7","19","12","784","188","32","4.1","771.346","48.273","587.338","565.331"
"7","19","13","682","258","31.3","4.6","762.888","46.948","585.632","563.689"
"7","19","14","781","164","31.6","4.4","717.456","46.572","549.725","529.122"
"7","19","15","801","113","32","4.1","601.698","44.887","459.421","441.995"
"7","19","16","391","232","31.7","3.6","392.519","40.451","302.951","290.373"
"7","19","17","109","159","31","3.1","173.393","34.732","137.096","128.744"
"7","19","18","0","54","30","3.6","49.966","30.286","41.903","35.554"
"7","19","19","0","0","28.9","5.1","0","28.9","0","0"
"7","19","20","0","0","28.7","4.6","0","28.7","0","0"
"7","19","21","0","0","28.4","4.1","0","28.4","0","0"
"7","19","22","0","0","28.2","3.6","0","28.2","0","0"
"7","19","23","0","0","28","3.4","0","28","0","0"
"7","20","0","0","0","27.8","3.3","0","27.8","0","0"
"7","20","1","0","0","27.6","3.1","0","27.6","0","0"
"7","20","2","0","0","28","3.6","0","28","0","0"
"7","20","3","0","0","28","4.1","0","28","0","0"
"7","20","4","0","0","27.4","3.6","0","27.4","0","0"
"7","20","5","0","0","27","3.1","0","27","0","0"
"7","20","6","0","0","27","2.6","0","27","0","0"
"7","20","7","0","18","27.5","1.5","17.051","26.265","14.577","8.745"
"7","20","8","70","125","29","3.6","127.349","30.645","102.899","95.302"
"7","20","9","117","244","29.5","3.1","269.248","34.787","216.992","206.721"
"7","20","10","101","375","30","2.6","401.998","39.151","321.11","308.012"
"7","20","11","111","458","31","3.6","499.077","41.635","394.803","379.48"
"7","20","12","199","428","31","2.6","546.695","44.152","426.954","410.603"
"7","20","13","198","435","31.2","4.1","554.375","42.798","436.073","419.424"
"7","20","14","112","480","32","5.1","523.728","41.919","413.905","397.976"
"7","20","15","287","342","31.7","4.9","491.21","41.166","386.849","371.776"
"7","20","16","369","230","31.4","4.6","381.446","38.95","297.001","284.59"
"7","20","17","338","138","30.6","4.8","215.073","34.475","160.627","151.733"
"7","20","18","84","62","29.8","4.9","57.936","30.241","46.213","39.78"
"7","20","19","0","1","29","5.1","0.97","28.054","0.822","0"
"7","20","20","0","0","28.8","4.8","0","28.8","0","0"
"7","20","21","0","0","28.6","4.4","0","28.6","0","0"
"7","20","22","0","0","28.4","4.1","0","28.4","0","0"
"7","20","23","0","0","28.1","3.2","0","28.1","0","0"
"7","21","0","0","0","27.9","2.4","0","27.9","0","0"
"7","21","1","0","0","27.6","1.5","0","27.6","0","0"
"7","21","2","0","0","27.3","2","0","27.3","0","0"
"7","21","3","0","0","27","2.6","0","27","0","0"
"7","21","4","0","0","27.3","1.5","0","27.3","0","0"
"7","21","5","0","0","27.4","2.2","0","27.4","0","0"
"7","21","6","0","0","27.5","2.9","0","27.5","0","0"
"7","21","7","0","18","27.6","3.6","17.051","26.695","14.547","8.716"
"7","21","8","71","125","28.8","4.9","127.676","30.262","103.312","95.707"
"7","21","9","117","244","30","6.2","269.553","33.898","218.212","207.91"
"7","21","10","577","233","30.2","5.1","544.019","40.033","425.696","409.386"
"7","21","11","491","306","30.6","4.6","623.105","43.07","486.69","468.335"
"7","21","12","245","385","31","4.1","541.328","42.471","426.236","409.908"
"7","21","13","347","412","31.9","5.1","647.309","44.14","505.228","486.225"
"7","21","14","491","326","31.6","4.6","656.401","44.925","508.732","489.606"
"7","21","15","608","213","31.3","4.1","574.271","43.512","443.672","426.772"
"7","21","16","615","147","31","3.6","421.125","40.308","320.445","307.366"
"7","21","17","340","142","30.3","3.4","219.796","34.99","164.047","155.072"
"7","21","18","46","59","29.5","3.3","55.378","30.02","45.164","38.751"
"7","21","19","0","1","28.8","3.1","0.97","27.639","0.824","0"
"7","21","20","0","0","28.9","3.6","0","28.9","0","0"
"7","21","21","0","0","29","4.1","0","29","0","0"
"7","21","22","0","0","28.2","3.1","0","28.2","0","0"
"7","21","23","0","0","28","3.1","0","28","0","0"
"7","22","0","0","0","27.7","2.8","0","27.7","0","0"
"7","22","1","0","0","27.4","2.6","0","27.4","0","0"
"7","22","2","0","0","27","2.6","0","27","0","0"
"7","22","3","0","0","26.9","1.5","0","26.9","0","0"
"7","22","4","0","0","26.8","0.5","0","26.8","0","0"
"7","22","5","0","0","26.9","1.5","0","26.9","0","0"
"7","22","6","0","0","27","2.6","0","27","0","0"
"7","22","7","0","18","27.4","2.6","17.051","26.375","14.569","8.738"
"7","22","8","70","125","29","2.6","127.626","30.815","103.05","95.45"
"7","22","9","116","245","29.5","2.6","270.339","35.111","217.611","207.324"
"7","22","10","100","376","30.1","2.6","402.995","39.279","321.747","308.631"
"7","22","11","110","459","31","2.6","500.1","42.819","393.254","377.981"
"7","22","12","197","430","30.7","3.4","548.178","42.816","431.109","414.622"
"7","22","13","197","436","30.5","4.1","555.755","42.129","438.695","421.96"
"7","22","14","111","481","31","4.6","524.798","41.531","415.601","399.617"
"7","22","15","110","406","30.7","4.4","442.439","39.71","352.873","338.839"
"7","22","16","95","303","30.4","4.1","322.106","36.965","258.991","247.624"
"7","22","17","89","169","29.8","3.2","178.442","33.414","143.157","134.668"
"7","22","18","0","55","29.1","2.4","50.872","29.482","42.828","36.461"
"7","22","19","0","1","28.5","1.5","0.97","27.04","0.826","0"
"7","22","20","0","0","28.4","2.2","0","28.4","0","0"
"7","22","21","0","0","28.4","2.9","0","28.4","0","0"
"7","22","22","0","0","28.3","3.6","0","28.3","0","0"
"7","22","23","0","0","28.1","2.3","0","28.1","0","0"
"7","23","0","0","0","28","1","0","28","0","0"
"7","23","1","0","0","27.8","1.5","0","27.8","0","0"
"7","23","2","0","0","27","2.1","0","27","0","0"
"7","23","3","0","0","27","1.8","0","27","0","0"
"7","23","4","0","0","27","1.5","0","27","0","0"
"7","23","5","0","0","27.2","1.5","0","27.2","0","0"
"7","23","6","0","0","27.3","1.5","0","27.3","0","0"
"7","23","7","0","18","27.5","1.5","17.051","26.269","14.576","8.745"
"7","23","8","70","126","28.3","1.9","128.624","30.28","104.156","96.532"
"7","23","9","116","245","29.2","2.2","270.671","35.103","217.911","207.617"
"7","23","10","101","377","30","2.6","404.814","39.222","323.297","310.136"
"7","23","11","356","378","30.3","3.1","596.714","43.655","465.598","447.964"
"7","23","12","559","319","30.6","3.6","724.125","46.435","557.685","536.79"
"7","23","13","654","285","30.9","4.1","771.615","47.273","591.658","569.486"
"7","23","14","788","171","31","5.1","736.02","45.255","568.207","546.92"
"7","23","15","582","233","30.6","4.6","579.114","42.523","450.224","433.106"
"7","23","16","150","270","30.3","4.1","318.197","37.044","254.334","243.091"
"7","23","17","88","169","30","4.1","178.416","33.286","143.286","134.794"
"7","23","18","0","55","29.2","3.4","50.893","29.506","42.841","36.474"
"7","23","19","0","1","28.5","2.6","0.97","27.251","0.825","0"
"7","23","20","0","0","28.2","2.3","0","28.2","0","0"
"7","23","21","0","0","28","2.1","0","28","0","0"
"7","23","22","0","0","27.9","1.5","0","27.9","0","0"
"7","23","23","0","0","27.7","1.9","0","27.7","0","0"
"7","24","0","0","0","27.6","2.2","0","27.6","0","0"
"7","24","1","0","0","27.4","2.6","0","27.4","0","0"
"7","24","2","0","0","27","3.1","0","27","0","0"
"7","24","3","0","0","27","3.1","0","27","0","0"
"7","24","4","0","0","26.9","1.5","0","26.9","0","0"
"7","24","5","0","0","27.1","2.2","0","27.1","0","0"
"7","24","6","0","0","27.3","2.9","0","27.3","0","0"
"7","24","7","0","18","27.5","3.6","17.051","26.592","14.554","8.723"
"7","24","8","70","126","29","4.1","128.785","30.612","104.126","96.503"
"7","24","9","116","245","30","4.6","271.016","34.653","218.7","208.386"
"7","24","10","101","377","29","3.6","405.192","37.316","326.723","313.462"
"7","24","11","111","461","30","4.1","503.466","40.276","401.087","385.567"
"7","24","12","197","431","30.5","4.9","550.377","41.061","436.77","420.098"
"7","24","13","197","438","31","5.7","558.871","40.894","443.973","427.063"
"7","24","14","112","483","31","5.7","528.262","40.358","420.866","404.713"
"7","24","15","110","407","31","4.9","444.185","39.547","354.593","340.507"
"7","24","16","95","305","31.1","4.1","324.541","37.728","260.012","248.618"
"7","24","17","89","170","30.3","3.8","179.79","33.732","144.074","135.563"
"7","24","18","0","55","29.6","3.4","50.914","29.922","42.773","36.407"
"7","24","19","0","1","28.8","3.1","0.97","27.628","0.824","0"
"7","24","20","0","0","28.5","2.1","0","28.5","0","0"
"7","24","21","0","0","28.2","1","0","28.2","0","0"
"7","24","22","0","0","27.9","0","0","27.9","0","0"
"7","24","23","0","0","27.4","0.7","0","27.4","0","0"
"7","25","0","0","0","27","1.5","0","27","0","0"
"7","25","1","0","0","27.3","1.5","0","27.3","0","0"
"7","25","2","0","0","27.2","1.5","0","27.2","0","0"
"7","25","3","0","0","27.2","1.5","0","27.2","0","0"
"7","25","4","0","0","27.1","1.5","0","27.1","0","0"
"7","25","5","0","0","27.4","2.4","0","27.4","0","0"
"7","25","6","0","0","27.7","3.2","0","27.7","0","0"
"7","25","7","0","18","28","4.1","17.051","27.15","14.516","8.685"
"7","25","8","74","125","28","5.7","128.894","29.352","104.641","97.006"
"7","25","9","117","246","28.8","4.6","272.651","33.458","221.326","210.945"
"7","25","10","102","378","29.6","3.6","407.044","37.965","327.161","313.887"
"7","25","11","111","461","30.3","4.6","503.932","40.144","401.74","386.199"
"7","25","12","199","431","31","5.7","552.609","40.719","439.313","422.557"
"7","25","13","198","438","31.5","4.6","560.348","42.745","440.975","424.165"
"7","25","14","704","247","32","5.1","746.245","46.139","574.13","552.621"
"7","25","15","200","340","31","3.6","440.267","41.074","347.728","333.848"
"7","25","16","96","305","30.9","5.1","325.364","36.841","261.827","250.384"
"7","25","17","89","170","30.2","4.6","180.038","33.36","144.555","136.034"
"7","25","18","0","55","29.4","4.1","50.933","29.679","42.84","36.472"
"7","25","19","0","1","28.7","3.6","0.97","27.579","0.824","0"
"7","25","20","0","0","28.6","3.6","0","28.6","0","0"
"7","25","21","0","0","28.4","3.6","0","28.4","0","0"
"7","25","22","0","0","28.3","3.6","0","28.3","0","0"
"7","25","23","0","0","28.1","3.1","0","28.1","0","0"
"7","26","0","0","0","28","2.6","0","28","0","0"
"7","26","1","0","0","27.7","2.6","0","27.7","0","0"
"7","26","2","0","0","27.5","2.8","0","27.5","0","0"
"7","26","3","0","0","27.4","2.9","0","27.4","0","0"
"7","26","4","0","0","27.2","3.1","0","27.2","0","0"
"7","26","5","0","0","27.6","2.3","0","27.6","0","0"
"7","26","6","0","0","28","1.5","0","28","0","0"
"7","26","7","0","18","27.9","1.5","17.051","26.686","14.548","8.717"
"7","26","8","74","125","28.9","3.3","129.075","30.625","104.156","96.532"
"7","26","9","118","246","30","5.1","273.433","34.44","220.896","210.526"
"7","26","10","102","379","30.9","4.6","408.334","38.6","327.175","313.901"
"7","26","11","113","463","31","3.6","507.607","41.832","401.217","385.692"
"7","26","12","199","432","30.9","4.1","554.205","42.421","436.794","420.122"
"7","26","13","199","439","30.9","4.6","562.739","42.186","444.14","427.225"
"7","26","14","113","485","31","4.1","531.779","42.162","419.817","403.698"
"7","26","15","46","331","30.5","4.1","336.702","37.543","271.962","260.245"
"7","26","16","0","139","30","4.1","131.5","32.325","109.197","101.464"
"7","26","17","1","131","29.3","3.9","122.805","31.05","102.562","94.973"
"7","26","18","0","46","28.7","3.8","43.234","28.683","36.538","30.292"
"7","26","19","0","1","28","3.6","0.97","26.839","0.827","0"
"7","26","20","0","0","28","2.5","0","28","0","0"
"7","26","21","0","0","28","1.5","0","28","0","0"
"7","26","22","0","0","27.6","2.1","0","27.6","0","0"
"7","26","23","0","0","27.4","1.6","0","27.4","0","0"
"7","27","0","0","0","27.1","1","0","27.1","0","0"
"7","27","1","0","0","26.9","0.5","0","26.9","0","0"
"7","27","2","0","0","26","0","0","26","0","0"
"7","27","3","0","0","26.2","1.5","0","26.2","0","0"
"7","27","4","0","0","26.4","3.1","0","26.4","0","0"
"7","27","5","0","0","26","3.1","0","26","0","0"
"7","27","6","0","0","26.5","2.8","0","26.5","0","0"
"7","27","7","0","18","27","2.6","17.051","25.961","14.598","8.766"
"7","27","8","74","125","28","2.8","129.264","29.789","104.739","97.103"
"7","27","9","118","246","29.1","2.9","273.822","34.604","221.063","210.688"
"7","27","10","102","379","30.1","3.1","408.754","38.927","326.993","313.724"
"7","27","11","265","403","30.5","3.3","558.653","42.768","438.504","421.775"
"7","27","12","427","363","30.9","3.4","666.496","45.704","515.765","496.39"
"7","27","13","519","332","31.3","3.6","716.172","47.099","550.139","529.521"
"7","27","14","643","274","31.6","3.3","729.05","48.225","555.16","534.358"
"7","27","15","803","116","32","3.1","619.602","46.572","470.089","452.303"
"7","27","16","710","110","31","3.1","441.78","41.366","333.535","320.075"
"7","27","17","503","105","31","2.6","235.877","36.629","168.602","159.519"
"7","27","18","95","61","29.8","2.3","59.06","30.595","46.352","39.916"
"7","27","19","0","1","28.6","2.1","0.97","27.3","0.825","0"
"7","27","20","0","0","28.4","2.8","0","28.4","0","0"
"7","27","21","0","0","28.3","3.4","0","28.3","0","0"
"7","27","22","0","0","28.1","4.1","0","28.1","0","0"
"7","27","23","0","0","27.9","2.9","0","27.9","0","0"
"7","28","0","0","0","27.7","1.7","0","27.7","0","0"
"7","28","1","0","0","27.5","0.5","0","27.5","0","0"
"7","28","2","0","0","27","0.5","0","27","0","0"
"7","28","3","0","0","26.8","0.2","0","26.8","0","0"
"7","28","4","0","0","26.7","0","0","26.7","0","0"
"7","28","5","0","0","27","1","0","27","0","0"
"7","28","6","0","0","27.1","1.5","0","27.1","0","0"
"7","28","7","0","18","27.3","2.1","17.051","26.191","14.582","8.75"
"7","28","8","74","125","28.2","2.8","129.461","30","104.803","97.165"
"7","28","9","118","247","29.2","3.4","275.1","34.464","222.29","211.884"
"7","28","10","101","380","30.1","4.1","409.486","38.171","328.858","315.535"
"7","28","11","361","378","30.8","3.9","605.486","43.401","473.257","455.363"
"7","28","12","561","323","31.6","3.8","736.996","47.436","564.885","543.722"
"7","28","13","658","286","32.3","3.6","784.436","49.663","594.215","571.946"
"7","28","14","760","182","32","3.6","734.895","48.42","558.523","537.596"
"7","28","15","781","128","31.7","3.6","617.556","45.543","471.379","453.549"
"7","28","16","710","110","31.4","3.6","443.294","41.277","335.026","321.522"
"7","28","17","503","105","30.7","2.9","236.867","36.135","169.904","160.79"
"7","28","18","126","61","29.9","2.2","59.542","30.732","45.641","39.219"
"7","28","19","0","2","29.2","1.5","1.94","27.834","1.646","0"
"7","28","20","0","0","28.8","1.3","0","28.8","0","0"
"7","28","21","0","0","28.5","1.2","0","28.5","0","0"
"7","28","22","0","0","28.1","1","0","28.1","0","0"
"7","28","23","0","0","28","0.7","0","28","0","0"
"7","29","0","0","0","28","0.5","0","28","0","0"
"7","29","1","0","0","27.6","0.5","0","27.6","0","0"
"7","29","2","0","0","27.3","0.5","0","27.3","0","0"
"7","29","3","0","0","27","0.5","0","27","0","0"
"7","29","4","0","0","27.3","0.5","0","27.3","0","0"
"7","29","5","0","0","27.3","2.2","0","27.3","0","0"
"7","29","6","0","0","27.2","4","0","27.2","0","0"
"7","29","7","0","7","27.2","5.7","6.619","26.293","5.658","0"
"7","29","8","0","57","23","0","54.109","22.123","47.163","40.711"
"7","29","9","0","119","23","0","112.663","25.64","96.598","89.136"
"7","29","10","2","172","24.1","0","163.901","29.592","137.882","129.513"
"7","29","11","27","332","25.9","1.4","329.452","34.346","270.696","259.013"
"7","29","12","84","440","27.6","2.7","475.284","38.516","382.458","367.521"
"7","29","13","173","466","29.4","4.1","568.397","41.153","451.12","433.972"
"7","29","14","112","488","29.7","3.6","535.285","41.453","424.159","407.899"
"7","29","15","111","411","30","3.1","450.653","40.372","358.345","344.146"
"7","29","16","95","307","30.5","2.1","328.091","38.922","261.407","249.976"
"7","29","17","89","171","29.7","2.3","181.901","33.876","145.783","137.233"
"7","29","18","0","56","29","2.6","51.85","29.393","43.67","37.286"
"7","29","19","0","1","28","4.1","0.97","26.906","0.827","0"
"7","29","20","0","0","28","2.6","0","28","0","0"
"7","29","21","0","0","28","2.1","0","28","0","0"
"7","29","22","0","0","27.7","2.6","0","27.7","0","0"
"7","29","23","0","0","27","3.4","0","27","0","0"
"7","30","0","0","0","26.3","4.1","0","26.3","0","0"
"7","30","1","0","0","25.7","4.9","0","25.7","0","0"
"7","30","2","0","0","25","5.7","0","25","0","0"
"7","30","3","0","0","24","0","0","24","0","0"
"7","30","4","0","0","23.7","0.5","0","23.7","0","0"
"7","30","5","0","0","24.1","0.3","0","24.1","0","0"
"7","30","6","0","0","24.6","0.2","0","24.6","0","0"
"7","30","7","0","7","25","0","6.619","22.002","5.772","0.102"
"7","30","8","0","95","26.3","0.9","89.113","27.223","75.837","68.809"
"7","30","9","75","220","27.7","1.7","234.949","32.911","192.162","182.511"
"7","30","10","152","344","29","2.6","407.361","38.183","326.419","313.167"
"7","30","11","111","466","29.7","3.1","510.923","41.139","405.335","389.68"
"7","30","12","198","436","30.3","3.6","559.978","42.465","441.324","424.502"
"7","30","13","198","443","31","4.1","568.514","42.914","447.102","430.089"
"7","30","14","700","253","31","5.1","758.066","45.361","586.014","564.057"
"7","30","15","583","237","30.8","4.1","593.726","43.602","459.762","442.325"
"7","30","16","150","274","30.6","3.1","325.015","38.265","258.491","247.137"
"7","30","17","89","171","29.9","3.3","182.153","33.566","146.228","137.668"
"7","30","18","0","56","29.2","3.4","51.866","29.537","43.654","37.27"
"7","30","19","0","1","28.5","3.6","0.97","27.374","0.825","0"
"7","30","20","0","0","28.2","3.1","0","28.2","0","0"
"7","30","21","0","0","28","2.6","0","28","0","0"
"7","30","22","0","0","26.7","2.1","0","26.7","0","0"
"7","30","23","0","0","25.3","1.5","0","25.3","0","0"
"7","31","0","0","0","24","1","0","24","0","0"
"7","31","1","0","0","24.3","0.5","0","24.3","0","0"
"7","31","2","0","0","24.4","0.3","0","24.4","0","0"
"7","31","3","0","0","24.5","0.2","0","24.5","0","0"
"7","31","4","0","0","24.6","0","0","24.6","0","0"
"7","31","5","0","0","24.7","0","0","24.7","0","0"
"7","31","6","0","0","24.8","0","0","24.8","0","0"
"7","31","7","0","18","24.9","0","17.051","22.365","14.845","9.009"
"7","31","8","75","126","26.9","1.8","131.166","28.934","106.742","99.062"
"7","31","9","117","248","29","3.6","276.849","34.206","224.124","213.672"
"7","31","10","101","382","29.1","4.6","412.622","36.857","333.623","320.16"
"7","31","11","112","467","30","5.1","513.081","39.462","410.528","394.707"
"7","31","12","199","436","30","4.6","561.552","41.178","445.497","428.537"
"7","31","13","200","443","30.8","4.1","570.898","42.766","449.33","432.242"
"7","31","14","113","490","32","5.7","538.915","41.583","426.773","410.428"
"7","31","15","111","413","31","4.1","453.397","40.494","360.343","346.084"
"7","31","16","81","318","31.2","5.1","331.75","37.29","266.89","255.31"
