"PVWatts: Hourly PV Performance Data"
"Requested Location:","cairo"
"Location:","CAIRO, EGYPT"
"Lat (deg N):","30.13"
"Long (deg E):","31.4"
"Elev (m):","74"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","25","14","783","147","33","5.1","781.015","48.358","595.515","573.195"
"7","25","15","705","129","33","5.1","577.142","44.297","443.466","426.573"
"7","25","16","502","134","33.1","5.7","341.846","39.18","259.278","247.904"
"7","25","17","189","103","31.5","5.1","129.775","33.552","97.217","89.742"
"7","25","18","0","17","30","4.6","16.092","29.466","13.548","7.736"
"7","25","19","0","0","29.3","3.1","0","29.3","0","0"
"7","25","20","0","0","28","2.6","0","28","0","0"
"7","25","21","0","0","27","4.6","0","27","0","0"
"7","25","22","0","0","26.2","5.7","0","26.2","0","0"
"7","25","23","0","0","26.3","4.7","0","26.3","0","0"
"7","26","0","0","0","26.4","3.6","0","26.4","0","0"
"7","26","1","0","0","26.5","2.6","0","26.5","0","0"
"7","26","2","0","0","26","2.6","0","26","0","0"
"7","26","3","0","0","24.4","1.8","0","24.4","0","0"
"7","26","4","0","0","22.8","1","0","22.8","0","0"
"7","26","5","0","14","23.6","1.4","13.245","22.13","11.544","5.769"
"7","26","6","60","102","24.4","1.7","104.968","25.638","86.732","79.479"
"7","26","7","85","209","25.2","2.1","232.645","30.054","192.58","182.919"
"7","26","8","277","289","27","2.4","456.137","37.584","365.777","351.353"
"7","26","9","533","275","28.8","2.8","704.408","45.177","546.6","526.112"
"7","26","10","755","218","30.6","3.1","923.369","51.789","693.648","667.407"
"7","26","11","871","135","32","3.8","994.117","53.718","739.478","711.294"
"7","26","12","877","131","33.5","4.4","996.955","54.352","739.037","710.872"
"7","26","13","872","117","34.9","5.1","925.099","53.086","690.057","663.966"
"7","26","14","822","117","34.6","5.5","779.985","49.305","591.643","569.471"
"7","26","15","658","161","34.3","5.8","579.401","44.821","444.556","427.627"
"7","26","16","467","151","34","6.2","343.369","39.813","260.714","249.301"
"7","26","17","176","106","33","5.1","130","35.098","97.34","89.862"
"7","26","18","0","17","31","3.1","16.092","30.451","13.484","7.673"
"7","26","19","0","0","30.3","3.1","0","30.3","0","0"
"7","26","20","0","0","29","2.6","0","29","0","0"
"7","26","21","0","0","28","1.5","0","28","0","0"
"7","26","22","0","0","27.1","1.5","0","27.1","0","0"
"7","26","23","0","0","26","1.5","0","26","0","0"
"7","27","0","0","0","25","1.5","0","25","0","0"
"7","27","1","0","0","24.6","1","0","24.6","0","0"
"7","27","2","0","0","23.9","1","0","23.9","0","0"
"7","27","3","0","0","23.3","0.5","0","23.3","0","0"
"7","27","4","0","0","22.6","1","0","22.6","0","0"
"7","27","5","0","15","23","1","14.194","21.386","12.414","6.623"
"7","27","6","164","102","24","1","123.149","25.963","96.507","89.047"
"7","27","7","439","155","25","1.5","332.309","33.217","260.795","249.38"
"7","27","8","650","160","27","2.1","569.692","41.143","445.164","428.215"
"7","27","9","784","145","29","2.1","777.108","48.863","590.854","568.713"
"7","27","10","819","164","31.2","2.6","926.012","53.725","688.358","662.337"
"7","27","11","831","182","33","3.6","1008.622","55.371","743.535","715.176"
"7","27","12","888","124","34","3.6","1001.621","56.357","734.38","706.416"
"7","27","13","816","171","34","4.1","932.555","54.062","691.986","665.815"
"7","27","14","785","152","35","5.7","788.443","49.566","597.379","574.989"
"7","27","15","666","158","35","4.1","581.733","47.607","439.845","423.072"
"7","27","16","469","150","34.5","4.1","343.303","41.826","257.942","246.604"
"7","27","17","175","105","34","3.1","128.893","36.668","95.737","88.293"
"7","27","18","0","16","32","3.6","15.143","31.476","12.626","6.831"
"7","27","19","0","0","31","3.6","0","31","0","0"
"7","27","20","0","0","30","3.1","0","30","0","0"
"7","27","21","0","0","28","3.6","0","28","0","0"
"7","27","22","0","0","26.6","2.1","0","26.6","0","0"
"7","27","23","0","0","26","1.5","0","26","0","0"
"7","28","0","0","0","25","0.5","0","25","0","0"
"7","28","1","0","0","24.4","1.5","0","24.4","0","0"
"7","28","2","0","0","24","1.5","0","24","0","0"
"7","28","3","0","0","23","1.5","0","23","0","0"
"7","28","4","0","0","23.4","1","0","23.4","0","0"
"7","28","5","0","14","24","1.5","13.245","22.573","11.521","5.746"
"7","28","6","161","101","25","2.1","121.693","26.639","95.119","87.689"
"7","28","7","438","155","25.9","1.5","331.974","34.11","259.406","248.028"
"7","28","8","646","161","28","2.6","568.439","41.257","443.964","427.054"
"7","28","9","779","147","30","2.6","775.56","48.638","590.399","568.275"
"7","28","10","825","160","32","2.6","928.161","54.546","686.882","660.923"
"7","28","11","827","185","33","3.6","1008.369","55.37","743.356","715.005"
"7","28","12","835","180","34","4.6","1012.101","54.851","748.231","719.668"
"7","28","13","826","165","35.6","4.9","936.411","54.441","693.415","667.184"
"7","28","14","761","170","35.8","5.1","787.335","51.331","591.019","568.871"
"7","28","15","662","159","36","4.1","580.404","48.58","436.626","419.959"
"7","28","16","465","150","35.2","5.7","341.647","41.33","257.388","246.064"
"7","28","17","182","101","34","5.1","126.577","36.057","93.776","86.374"
"7","28","18","0","16","32","4.6","15.143","31.501","12.625","6.83"
"7","28","19","0","0","30.6","3.6","0","30.6","0","0"
"7","28","20","0","0","29.3","2.1","0","29.3","0","0"
"7","28","21","0","0","27.9","2.1","0","27.9","0","0"
"7","28","22","0","0","26.6","4.1","0","26.6","0","0"
"7","28","23","0","0","25.3","3.1","0","25.3","0","0"
"7","29","0","0","0","24","3.1","0","24","0","0"
"7","29","1","0","0","23.8","2.6","0","23.8","0","0"
"7","29","2","0","0","24","2.1","0","24","0","0"
"7","29","3","0","0","23","2.1","0","23","0","0"
"7","29","4","0","0","23.3","2.1","0","23.3","0","0"
"7","29","5","0","14","25.4","2.6","13.246","24.251","11.431","5.658"
"7","29","6","159","100","24","2.1","120.422","25.578","94.616","87.196"
"7","29","7","438","154","25.4","2.6","331.121","32.409","260.86","249.443"
"7","29","8","648","160","27","4.1","568.994","38.493","450.639","433.508"
"7","29","9","778","147","29","4.1","775.23","45.184","600.939","578.411"
"7","29","10","813","167","29.6","3.6","924.726","50.024","701.239","674.682"
"7","29","11","877","131","31","6.2","998.163","48.345","764.169","734.909"
"7","29","12","887","125","32","5.1","1002.946","51.619","754.565","725.726"
"7","29","13","813","173","32.2","5.7","932.935","49.382","709.913","682.992"
"7","29","14","789","143","33","6.7","783.476","46.102","604.528","581.862"
"7","29","15","702","129","32","6.2","576.073","42.004","447.926","430.885"
"7","29","16","493","134","31","6.2","338.135","36.654","259.79","248.402"
"7","29","17","178","101","29","6.2","125.784","30.659","95.833","88.387"
"7","29","18","0","15","27","6.2","14.194","26.422","12.125","6.339"
"7","29","19","0","0","26.1","4.1","0","26.1","0","0"
"7","29","20","0","0","25","4.1","0","25","0","0"
"7","29","21","0","0","24","3.6","0","24","0","0"
"7","29","22","0","0","24.1","2.6","0","24.1","0","0"
"7","29","23","0","0","24","4.6","0","24","0","0"
"7","30","0","0","0","23","3.1","0","23","0","0"
"7","30","1","0","0","23.5","2.6","0","23.5","0","0"
"7","30","2","0","0","23","3.1","0","23","0","0"
"7","30","3","0","0","24","2.1","0","24","0","0"
"7","30","4","0","0","23.6","3.1","0","23.6","0","0"
"7","30","5","0","9","24","3.1","8.506","22.761","7.392","1.693"
"7","30","6","27","89","24","3.1","87.623","24.63","74.009","67.019"
"7","30","7","101","199","24.7","2.1","230.219","29.428","190.594","180.982"
"7","30","8","84","327","26.3","1.5","367.227","35.892","298.643","286.186"
"7","30","9","84","415","27.8","1.5","471.475","40.733","375.21","360.497"
"7","30","10","126","424","29.4","1.5","538.167","44.466","420.403","404.264"
"7","30","11","172","460","30.7","3.6","630.317","44.424","492.574","474.014"
"7","30","12","230","451","32","4.6","684.946","45.869","531.262","511.332"
"7","30","13","155","526","32.3","4.9","666.705","45.429","518.225","498.763"
"7","30","14","309","353","32.7","5.1","600.622","44.261","468.814","451.071"
"7","30","15","322","270","33","6.7","468.825","40.59","369.996","355.443"
"7","30","16","213","215","33","7.2","294.166","37.366","231.78","221.13"
"7","30","17","119","102","32","7.2","116.071","33.353","89.657","82.341"
"7","30","18","0","14","31","6.2","13.245","30.485","11.097","5.33"
"7","30","19","0","0","29.4","4.6","0","29.4","0","0"
"7","30","20","0","0","29","3.6","0","29","0","0"
"7","30","21","0","0","27","2.6","0","27","0","0"
"7","30","22","0","0","26.6","4.1","0","26.6","0","0"
"7","30","23","0","0","25.8","3.1","0","25.8","0","0"
"7","31","0","0","0","25","2.1","0","25","0","0"
"7","31","1","0","0","24.4","1","0","24.4","0","0"
"7","31","2","0","0","24.2","1.8","0","24.2","0","0"
"7","31","3","0","0","24","2.6","0","24","0","0"
"7","31","4","0","0","24.2","1.5","0","24.2","0","0"
"7","31","5","0","11","24","1.5","10.401","22.481","9.051","3.321"
"7","31","6","55","89","24","1.5","92.56","24.887","76.637","69.593"
"7","31","7","91","202","25.4","1.5","228.971","30.585","188.812","179.243"
"7","31","8","239","293","27","2.1","434.475","37.442","348.965","335.048"
"7","31","9","438","309","29","2.1","663.923","45.736","513.927","494.617"
"7","31","10","582","320","30.6","3.6","867.072","49.579","659.196","634.369"
"7","31","11","622","319","32","5.1","945.41","50.346","716.157","688.971"
"7","31","12","621","321","32.5","4.6","946.919","52.019","710.9","683.936"
"7","31","13","627","286","33.1","4.1","877.145","51.974","658.364","633.571"
"7","31","14","665","213","33","5.1","755.731","47.812","578.221","556.558"
"7","31","15","629","168","33","5.1","568.918","44.103","438.335","421.612"
"7","31","16","462","149","32.7","3.1","339.383","40.656","256.509","245.209"
"7","31","17","163","103","31","5.1","124.91","32.941","94.84","87.416"
"7","31","18","0","15","29.2","3.3","14.195","28.542","12.004","6.22"
"7","31","19","0","0","28.3","1.5","0","28.3","0","0"
"7","31","20","0","0","27.3","4.1","0","27.3","0","0"
"7","31","21","0","0","26.5","3.1","0","26.5","0","0"
"7","31","22","0","0","25.7","2.6","0","25.7","0","0"
"7","31","23","0","0","25.2","1.5","0","25.2","0","0"
"8","1","0","0","0","24.7","1","0","24.7","0","0"
"8","1","1","0","0","24.4","1.5","0","24.4","0","0"
"8","1","2","0","0","24","1.5","0","24","0","0"
"8","1","3","0","0","23.6","2.1","0","23.6","0","0"
"8","1","4","0","0","23.1","2.1","0","23.1","0","0"
"8","1","5","0","13","22.7","2.1","12.298","21.345","10.758","4.996"
"8","1","6","143","99","24","3.1","116.651","25.328","92.363","84.991"
"8","1","7","422","156","26","4.6","326.841","31.679","258.73","247.371"
"8","1","8","636","163","28","5.1","565.508","38.295","448.453","431.395"
"8","1","9","727","187","31","6.2","777.479","44.158","606.098","583.371"
"8","1","10","765","213","33","3.1","931.733","54.464","689.893","663.809"
"8","1","11","823","187","34","6.2","1009.493","51.582","759.648","730.586"
"8","1","12","823","187","35","5.1","1010.133","54.79","747.036","718.525"
"8","1","13","809","175","36.2","5.1","932.967","54.565","690.42","664.314"
"8","1","14","782","146","37","5.1","781.896","52.441","583.386","561.528"
"8","1","15","654","160","37","6.7","576.936","46.645","438.494","421.765"
"8","1","16","450","151","36.6","5.7","336.176","42.662","251.699","240.527"
"8","1","17","153","102","36","4.6","122.08","38.167","90.649","83.313"
"8","1","18","0","14","33","3.6","13.246","32.454","10.992","5.227"
"8","1","19","0","0","31.2","3.1","0","31.2","0","0"
"8","1","20","0","0","30.1","2.6","0","30.1","0","0"
"8","1","21","0","0","29","2.1","0","29","0","0"
"8","1","22","0","0","27.5","1.5","0","27.5","0","0"
"8","1","23","0","0","26","1","0","26","0","0"
"8","2","0","0","0","25","1.5","0","25","0","0"
"8","2","1","0","0","25.2","0.5","0","25.2","0","0"
"8","2","2","0","0","24.1","0.7","0","24.1","0","0"
"8","2","3","0","0","23.1","0.8","0","23.1","0","0"
"8","2","4","0","0","22","1","0","22","0","0"
"8","2","5","0","13","23","0","12.298","20.339","10.808","5.046"
"8","2","6","141","98","25","0","115.413","27.324","90.551","83.217"
"8","2","7","419","156","26.4","0","325.766","38.116","249.875","238.751"
"8","2","8","613","179","30","1","567.114","46.818","430.801","414.325"
"8","2","9","775","148","31","2.1","776.013","50.78","584.121","562.235"
"8","2","10","808","169","33","3.1","924.909","54.314","685.379","659.481"
"8","2","11","883","127","34","3.6","1003.08","56.229","735.98","707.947"
"8","2","12","884","127","36","4.1","1004.669","57.455","732.172","704.302"
"8","2","13","807","175","36.4","4.6","931.632","55.659","685.32","659.425"
"8","2","14","768","159","37","5.1","783.864","52.476","584.795","562.884"
"8","2","15","647","162","37","5.1","574.573","48.327","432.896","416.352"
"8","2","16","445","152","36.3","5.7","334.96","42.329","251.294","240.133"
"8","2","17","149","101","35","4.1","120.368","37.214","89.9","82.579"
"8","2","18","0","14","35","4.1","13.246","34.536","10.881","5.118"
"8","2","19","0","0","31.1","4.1","0","31.1","0","0"
"8","2","20","0","0","29.5","3.4","0","29.5","0","0"
"8","2","21","0","0","28","2.6","0","28","0","0"
"8","2","22","0","0","28","1.5","0","28","0","0"
"8","2","23","0","0","27","3.1","0","27","0","0"
"8","3","0","0","0","26","1","0","26","0","0"
"8","3","1","0","0","26","0","0","26","0","0"
"8","3","2","0","0","25","1","0","25","0","0"
"8","3","3","0","0","23.5","1","0","23.5","0","0"
"8","3","4","0","0","22","1","0","22","0","0"
"8","3","5","0","12","23","1","11.35","21.281","9.931","4.185"
"8","3","6","140","97","24","2.1","114.357","25.41","90.522","83.189"
"8","3","7","419","156","25.6","3.1","325.944","32.108","257.544","246.216"
"8","3","8","634","163","27","3.1","565.01","39.477","445.445","428.486"
"8","3","9","766","152","30","3.1","773.352","47.625","591.97","569.786"
"8","3","10","810","168","31.8","3.1","926.449","53.171","690.801","664.679"
"8","3","11","883","127","33","4.1","1003.774","54.368","744.042","715.66"
"8","3","12","879","130","34","4.1","1003.301","55.472","739.218","711.045"
"8","3","13","863","122","35.1","6.7","925.863","50.63","699.854","673.355"
"8","3","14","769","153","36","3.6","778.972","53.568","577.706","556.063"
"8","3","15","680","136","36","4.1","569.631","48.346","428.7","412.293"
"8","3","16","463","139","35.5","3.1","329.947","43.281","245.567","234.558"
"8","3","17","152","98","34","4.1","118.146","36.13","88.419","81.13"
"8","3","18","0","12","33","3.1","11.349","32.385","9.422","3.685"
"8","3","19","0","0","31","2.6","0","31","0","0"
"8","3","20","0","0","30","2.1","0","30","0","0"
"8","3","21","0","0","28","2.1","0","28","0","0"
"8","3","22","0","0","27","2.6","0","27","0","0"
"8","3","23","0","0","26","1.5","0","26","0","0"
"8","4","0","0","0","25","1","0","25","0","0"
"8","4","1","0","0","24.4","0","0","24.4","0","0"
"8","4","2","0","0","24","1","0","24","0","0"
"8","4","3","0","0","24","1.5","0","24","0","0"
"8","4","4","0","0","24","2.1","0","24","0","0"
"8","4","5","0","8","24","3.1","7.56","22.731","6.571","0.886"
"8","4","6","0","78","24","3.1","73.218","24.285","63.179","56.409"
"8","4","7","7","170","25.2","3.1","163.73","27.816","138.715","130.327"
"8","4","8","81","287","27","2.6","327.599","34.057","268.773","257.143"
"8","4","9","194","368","29","3.1","519.299","40.446","413.552","397.634"
"8","4","10","320","407","31","2.6","708.338","47.955","543.266","522.9"
"8","4","11","488","364","32","5.1","861.429","48.532","658.868","634.054"
"8","4","12","597","337","34","5.1","942.701","52.304","706.654","679.869"
"8","4","13","780","194","35.2","5.7","926.367","52.222","694.326","668.058"
"8","4","14","767","153","35","5.7","777.598","49.365","589.85","567.747"
"8","4","15","677","136","34.2","6.4","567.746","43.904","437.298","420.608"
"8","4","16","460","139","33.4","7.2","328.558","38.419","250.65","239.506"
"8","4","17","148","97","32","7.2","116.42","33.394","88.402","81.113"
"8","4","18","0","13","29","6.2","12.298","28.421","10.406","4.652"
"8","4","19","0","0","27.8","4.6","0","27.8","0","0"
"8","4","20","0","0","27","1.5","0","27","0","0"
"8","4","21","0","0","26","2.1","0","26","0","0"
"8","4","22","0","0","25.2","2.6","0","25.2","0","0"
"8","4","23","0","0","25","1.5","0","25","0","0"
"8","5","0","0","0","24","2.1","0","24","0","0"
"8","5","1","0","0","23.8","1.5","0","23.8","0","0"
"8","5","2","0","0","23","0","0","23","0","0"
"8","5","3","0","0","23","1","0","23","0","0"
"8","5","4","0","0","23","0.5","0","23","0","0"
"8","5","5","0","9","23","2.1","8.507","21.546","7.435","1.734"
"8","5","6","42","86","24","3.1","87.594","24.629","73.163","66.19"
"8","5","7","86","198","25.3","3.1","223.672","29.359","185.631","176.139"
"8","5","8","204","294","27","2.6","414.868","36.321","335.391","321.877"
"8","5","9","331","351","29","5.7","617.494","39.727","493.224","474.642"
"8","5","10","513","311","30","5.1","797.753","45.173","620.728","597.432"
"8","5","11","588","323","31","5.1","920.129","48.759","702.916","676.288"
"8","5","12","680","284","33","5.1","972.928","51.948","730.71","702.904"
"8","5","13","813","167","33","4.6","930.64","52.24","697.449","671.05"
"8","5","14","775","148","33","4.1","779.24","49.877","589.471","567.382"
"8","5","15","686","132","33","4.6","569.375","44.839","436.348","419.69"
"8","5","16","468","136","32","5.1","328.844","38.232","250.837","239.688"
"8","5","17","149","96","32","4.6","115.58","33.904","87.437","80.169"
"8","5","18","0","12","29","5.1","11.35","28.346","9.607","3.867"
"8","5","19","0","0","28.4","4.6","0","28.4","0","0"
"8","5","20","0","0","27","3.1","0","27","0","0"
"8","5","21","0","0","26","3.1","0","26","0","0"
"8","5","22","0","0","25","3.1","0","25","0","0"
"8","5","23","0","0","24.6","2.8","0","24.6","0","0"
"8","6","0","0","0","24.2","2.4","0","24.2","0","0"
"8","6","1","0","0","23.8","2.1","0","23.8","0","0"
"8","6","2","0","0","24","2.1","0","24","0","0"
"8","6","3","0","0","23","0","0","23","0","0"
"8","6","4","0","0","22","0.5","0","22","0","0"
"8","6","5","0","11","23","1","10.402","21.236","9.104","3.373"
"8","6","6","133","95","25","0","111.403","27.123","87.656","80.383"
"8","6","7","415","155","26","1","323.963","34.759","252.737","241.538"
"8","6","8","609","179","28","0.5","566.26","46.911","430.03","413.579"
"8","6","9","771","149","29","1","776.115","52.615","578.524","556.85"
"8","6","10","816","164","30.1","2.6","930.108","52.75","695.13","668.828"
"8","6","11","882","127","31","3.6","1004.853","53.355","748.965","720.37"
"8","6","12","878","130","33","5.1","1004.115","52.657","751.249","722.554"
"8","6","13","861","122","33","5.1","925.21","51.182","697.309","670.916"
"8","6","14","774","148","33","4.1","778.61","49.855","589.066","566.993"
"8","6","15","688","131","34","3.1","569.567","47.564","430.294","413.834"
"8","6","16","464","136","33.2","3.6","326.993","40.484","246.616","235.579"
"8","6","17","145","95","32","4.1","113.845","33.98","86.185","78.943"
"8","6","18","0","12","31","4.1","11.35","30.346","9.516","3.778"
"8","6","19","0","0","29","5.7","0","29","0","0"
"8","6","20","0","0","28","4.1","0","28","0","0"
"8","6","21","0","0","27","4.1","0","27","0","0"
"8","6","22","0","0","26","3.6","0","26","0","0"
"8","6","23","0","0","25","2.1","0","25","0","0"
"8","7","0","0","0","25","2.1","0","25","0","0"
"8","7","1","0","0","24","1.5","0","24","0","0"
"8","7","2","0","0","24","1","0","24","0","0"
"8","7","3","0","0","23","0","0","23","0","0"
"8","7","4","0","0","22.4","0.5","0","22.4","0","0"
"8","7","5","0","11","22","0","10.402","19.15","9.192","3.459"
"8","7","6","129","94","24","0.5","109.845","25.69","87.135","79.872"
"8","7","7","411","155","25.2","1.5","322.546","33.095","253.771","242.544"
"8","7","8","606","179","26.9","2.2","564.83","40.711","442.911","426.037"
"8","7","9","723","187","28.7","2.9","777.914","46.811","598.207","575.784"
"8","7","10","765","212","30.4","3.6","935.138","51.028","705.426","678.693"
"8","7","11","819","188","31.2","3.9","1010.964","53.12","754.483","725.648"
"8","7","12","882","127","32","4.1","1005.686","53.578","748.68","720.097"
"8","7","13","868","118","33.1","3.6","928.063","53.959","689.05","663.001"
"8","7","14","768","158","34","5.1","783.91","49.431","594.446","572.167"
"8","7","15","644","159","34","5.1","569.719","45.178","436.286","419.63"
"8","7","16","462","136","33","4.6","325.953","39.604","246.907","235.861"
"8","7","17","141","94","32","4.1","112.109","33.941","84.982","77.765"
"8","7","18","0","11","31","3.6","10.402","30.3","8.723","2.999"
"8","7","19","0","0","29.8","3.6","0","29.8","0","0"
"8","7","20","0","0","29","4.1","0","29","0","0"
"8","7","21","0","0","27","2.6","0","27","0","0"
"8","7","22","0","0","27","2.1","0","27","0","0"
"8","7","23","0","0","26","2.6","0","26","0","0"
"8","8","0","0","0","25","3.6","0","25","0","0"
"8","8","1","0","0","25","2.6","0","25","0","0"
"8","8","2","0","0","24","1.5","0","24","0","0"
"8","8","3","0","0","23","2.1","0","23","0","0"
"8","8","4","0","0","22.7","1","0","22.7","0","0"
"8","8","5","0","11","23.8","0.7","10.402","21.896","9.077","3.346"
"8","8","6","127","94","25","0.5","109.527","26.723","86.548","79.298"
"8","8","7","412","154","26.6","1.5","322.254","34.5","251.765","240.592"
"8","8","8","609","178","27","2.1","566.206","41.027","443.278","426.391"
"8","8","9","771","149","29","2.6","777.343","47.694","594.871","572.576"
"8","8","10","818","162","30.3","3.1","931.385","51.825","699.572","673.085"
"8","8","11","882","127","31","3.6","1006.205","53.385","749.854","721.22"
"8","8","12","821","187","32","4.1","1012.716","53.71","753.379","724.591"
"8","8","13","867","118","33","3.1","927.461","54.864","685.216","659.325"
"8","8","14","772","149","33","4.6","778.266","49.203","590.851","568.71"
"8","8","15","682","132","33","5.1","566.584","44.093","435.844","419.203"
"8","8","16","458","136","32.3","5.7","324.067","38.029","247.43","236.371"
"8","8","17","137","93","31","5.7","110.373","32.511","84.349","77.145"
"8","8","18","0","11","30","5.1","10.403","29.346","8.763","3.039"
"8","8","19","0","0","28","3.6","0","28","0","0"
"8","8","20","0","0","27","3.6","0","27","0","0"
"8","8","21","0","0","26","2.6","0","26","0","0"
"8","8","22","0","0","24.7","1","0","24.7","0","0"
"8","8","23","0","0","24.3","1","0","24.3","0","0"
"8","9","0","0","0","23.8","1","0","23.8","0","0"
"8","9","1","0","0","23.4","1","0","23.4","0","0"
"8","9","2","0","0","23","1.5","0","23","0","0"
"8","9","3","0","0","23","1.5","0","23","0","0"
"8","9","4","0","0","23","1.5","0","23","0","0"
"8","9","5","0","6","23","1","5.668","21.077","4.964","0"
"8","9","6","0","65","24","1","61.338","23.91","53.021","46.453"
"8","9","7","18","161","25","1.5","159.999","28.079","135.022","126.718"
"8","9","8","52","285","26","2.1","308.359","33.002","254.597","243.347"
"8","9","9","133","368","28","3.1","472.085","38.332","380.133","365.268"
"8","9","10","224","414","29.6","24.2","622.744","33.759","513.385","494.094"
"8","9","11","383","410","31","3.6","800.302","48.49","612.259","589.294"
"8","9","12","569","338","32","4.1","919.074","51.473","692.036","665.863"
"8","9","13","727","251","32.5","3.6","940.197","53.458","700.045","673.538"
"8","9","14","617","239","33","5.1","745.094","47.707","570.521","549.147"
"8","9","15","459","224","33","4.6","514.936","43.695","398.732","383.286"
"8","9","16","224","193","32","5.1","277.933","37.175","218.349","208.044"
"8","9","17","75","82","31","5.7","89.665","32.073","70.588","63.667"
"8","9","18","0","8","28","6.2","7.56","27.283","6.432","0.75"
"8","9","19","0","0","27.1","5.1","0","27.1","0","0"
"8","9","20","0","0","26","4.1","0","26","0","0"
"8","9","21","0","0","25.1","3.1","0","25.1","0","0"
"8","9","22","0","0","24.2","2.1","0","24.2","0","0"
"8","9","23","0","0","23","2.1","0","23","0","0"
"8","10","0","0","0","23","1","0","23","0","0"
"8","10","1","0","0","24.4","0.5","0","24.4","0","0"
"8","10","2","0","0","22","0.5","0","22","0","0"
"8","10","3","0","0","22","0.5","0","22","0","0"
"8","10","4","0","0","21","0","0","21","0","0"
"8","10","5","0","8","22","0.5","7.56","19.713","6.663","0.977"
"8","10","6","48","83","23","0.5","86.012","23.732","71.773","64.828"
"8","10","7","154","193","24.4","0.5","249.377","31.643","202.848","192.933"
"8","10","8","346","264","24","0.5","479.907","39.903","379.843","364.987"
"8","10","9","580","252","27","3.1","727.406","43.466","569.495","548.16"
"8","10","10","765","210","28.8","3.1","935.393","50.346","708.211","681.361"
"8","10","11","879","129","29.9","3.9","1006.533","51.765","756.694","727.762"
"8","10","12","821","187","31","4.6","1013.895","51.945","761.491","732.348"
"8","10","13","848","134","31.8","4.6","926.341","51.045","698.69","672.239"
"8","10","14","770","149","32","3.6","776.8","49.578","588.559","566.505"
"8","10","15","636","160","32","4.1","565.335","44.251","434.989","418.376"
"8","10","16","411","153","31.4","5.1","320.511","37.454","246.645","235.607"
"8","10","17","129","91","30","5.1","106.904","31.54","82.283","75.122"
"8","10","18","0","10","29","4.1","9.455","28.229","8.008","2.297"
"8","10","19","0","0","28","4.1","0","28","0","0"
"8","10","20","0","0","26","5.1","0","26","0","0"
"8","10","21","0","0","25","3.1","0","25","0","0"
"8","10","22","0","0","24","1.5","0","24","0","0"
"8","10","23","0","0","23","1","0","23","0","0"
"8","11","0","0","0","23","1.5","0","23","0","0"
"8","11","1","0","0","23","1","0","23","0","0"
"8","11","2","0","0","23","2.6","0","23","0","0"
"8","11","3","0","0","23","1.5","0","23","0","0"
"8","11","4","0","0","22","0.5","0","22","0","0"
"8","11","5","0","10","22","1","9.455","20.153","8.317","2.6"
"8","11","6","120","91","23","0.5","105.769","24.494","84.606","77.397"
"8","11","7","407","153","24","2.1","320.055","31.116","254.309","243.067"
"8","11","8","604","178","26","3.1","564.547","38.457","447.843","430.805"
"8","11","9","721","188","28","3.1","779.974","45.804","603.017","580.41"
"8","11","10","808","168","29","2.6","930.307","51.699","699.26","672.785"
"8","11","11","876","130","30","4.1","1005.192","51.474","756.868","727.928"
"8","11","12","876","130","31","3.6","1004.817","53.498","748.365","719.796"
"8","11","13","842","137","31.5","4.6","924.001","50.69","698.254","671.821"
"8","11","14","765","151","32","4.6","774.814","48.15","591.513","569.347"
"8","11","15","632","160","31","4.1","562.654","43.193","435.28","418.657"
"8","11","16","409","153","32","5.1","319.446","38.042","245.079","234.082"
"8","11","17","125","90","30","5.1","105.172","31.505","81.067","73.931"
"8","11","18","0","10","29","4.1","9.455","28.226","8.008","2.298"
"8","11","19","0","0","28.2","3.6","0","28.2","0","0"
"8","11","20","0","0","26","3.6","0","26","0","0"
"8","11","21","0","0","25","3.6","0","25","0","0"
"8","11","22","0","0","24","1.5","0","24","0","0"
"8","11","23","0","0","23","1","0","23","0","0"
"8","12","0","0","0","23","0.5","0","23","0","0"
"8","12","1","0","0","22.2","0.5","0","22.2","0","0"
"8","12","2","0","0","22","0.5","0","22","0","0"
"8","12","3","0","0","21.5","1","0","21.5","0","0"
"8","12","4","0","0","21","1.5","0","21","0","0"
"8","12","5","0","4","22","1.5","3.777","20.193","3.321","0"
"8","12","6","0","48","22","1.5","45.51","21.405","39.8","33.491"
"8","12","7","0","134","23","2.6","127.125","24.726","109.469","101.73"
"8","12","8","198","285","25","2.6","404.442","33.805","331.098","317.709"
"8","12","9","683","216","27","2.6","777.972","45.353","603.005","580.397"
"8","12","10","808","168","28.6","3.1","931.029","50.166","705.573","678.834"
"8","12","11","871","134","30","4.1","1004.825","51.468","756.619","727.69"
"8","12","12","871","133","32","4.6","1003.308","52.716","750.412","721.754"
