"PVWatts: Hourly PV Performance Data"
"Requested Location:","sau paolo"
"Location:","SAO PAULO/CONGONHAS, BRAZIL"
"Lat (deg S):","23.62"
"Long (deg W):","46.65"
"Elev (m):","803"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","19","1","0","0","11","0","0","11","0","0"
"6","19","2","0","0","10.3","0","0","10.3","0","0"
"6","19","3","0","0","10","0","0","10","0","0"
"6","19","4","0","0","10","0","0","10","0","0"
"6","19","5","0","0","9.9","0","0","9.9","0","0"
"6","19","6","3","1","10","0","0.97","5.925","0.909","0"
"6","19","7","190","42","11","0","31.828","8.197","29.534","23.422"
"6","19","8","436","87","12","0","119.522","14.225","85.012","77.794"
"6","19","9","524","125","14","1.5","228.488","19.144","173.942","164.733"
"6","19","10","587","178","17","0","342.262","30.264","262.69","251.224"
"6","19","11","560","183","17.8","3.1","364.502","25.72","292.009","279.738"
"6","19","12","627","195","20","2.6","404.093","29.429","318.274","305.258"
"6","19","13","494","207","21","4.6","343.988","27.46","272.618","260.882"
"6","19","14","485","186","21","3.6","283.88","26.729","218.315","208.011"
"6","19","15","329","141","21","1.5","167.456","25.094","126.227","118.12"
"6","19","16","162","64","20","0","51.365","21.263","44.95","38.541"
"6","19","17","6","6","18.6","0","5.728","15.759","5.14","0"
"6","19","18","0","0","18","0","0","18","0","0"
"6","19","19","0","0","17.5","1.3","0","17.5","0","0"
"6","19","20","0","0","17","2.6","0","17","0","0"
"6","19","21","0","0","15.3","2","0","15.3","0","0"
"6","19","22","0","0","13.5","1.3","0","13.5","0","0"
"6","19","23","0","0","11.8","0.7","0","11.8","0","0"
"6","20","0","0","0","10","0","0","10","0","0"
"6","20","1","0","0","9","0","0","9","0","0"
"6","20","2","0","0","8.6","0","0","8.6","0","0"
"6","20","3","0","0","8","0","0","8","0","0"
"6","20","4","0","0","8","0","0","8","0","0"
"6","20","5","0","0","7.8","0","0","7.8","0","0"
"6","20","6","11","1","7","0","0.97","2.858","0.921","0"
"6","20","7","314","39","8","0","29.69","4.96","27.938","21.856"
"6","20","8","566","64","10","0","113.827","11.825","73.864","66.877"
"6","20","9","655","112","12","0","248.442","20.765","183.183","173.751"
"6","20","10","551","150","14.4","0","305.731","26.559","237.687","226.883"
"6","20","11","766","111","16.8","0","386.176","32.252","293.718","281.399"
"6","20","12","738","130","18","0","396.212","34.363","300.441","287.934"
"6","20","13","669","133","19","0","342.225","33.543","256.471","245.172"
"6","20","14","474","109","20","0","215.532","29.564","158.406","149.564"
"6","20","15","579","81","20","0","151.383","25.968","98.526","91.023"
"6","20","16","311","54","18","0","40.897","18.593","36.23","29.991"
"6","20","17","26","6","17.2","0","5.241","14.107","4.738","0"
"6","20","18","0","0","15","0","0","15","0","0"
"6","20","19","0","0","14","0","0","14","0","0"
"6","20","20","0","0","13","0","0","13","0","0"
"6","20","21","0","0","13","0","0","13","0","0"
"6","20","22","0","0","12","0","0","12","0","0"
"6","20","23","0","0","11.3","0","0","11.3","0","0"
"6","21","0","0","0","10","0","0","10","0","0"
"6","21","1","0","0","9.7","0","0","9.7","0","0"
"6","21","2","0","0","9.4","0","0","9.4","0","0"
"6","21","3","0","0","9.2","0","0","9.2","0","0"
"6","21","4","0","0","9","0","0","9","0","0"
"6","21","5","0","0","8.8","0","0","8.8","0","0"
"6","21","6","12","1","9.4","0.7","0.97","6.536","0.906","0"
"6","21","7","191","48","10","1.5","36.737","8.798","34","27.803"
"6","21","8","502","100","12","1.5","137.036","14.049","97.545","90.063"
"6","21","9","489","160","13","1.5","249.204","18.822","194.359","184.654"
"6","21","10","614","138","17","1.5","316.244","25.221","245.516","234.507"
"6","21","11","521","161","18.8","2.1","330.475","26.825","262.858","251.387"
"6","21","12","419","202","22","3.1","329.634","29.085","263.3","251.818"
"6","21","13","460","211","24","3.1","335.419","31.229","261.925","250.479"
"6","21","14","200","267","24","4.1","279.396","29.377","225.64","215.149"
"6","21","15","387","99","23","3.1","138.606","25.491","98.103","90.609"
"6","21","16","225","34","23","0","25.432","22.731","22.105","16.133"
"6","21","17","67","6","20.5","0","4.07","17.37","3.626","0"
"6","21","18","0","0","19.2","0","0","19.2","0","0"
"6","21","19","0","0","18","0","0","18","0","0"
"6","21","20","0","0","17","0","0","17","0","0"
"6","21","21","0","0","17","0","0","17","0","0"
"6","21","22","0","0","16","0","0","16","0","0"
"6","21","23","0","0","15.5","0","0","15.5","0","0"
"6","22","0","0","0","15","0","0","15","0","0"
"6","22","1","0","0","15","0","0","15","0","0"
"6","22","2","0","0","14.5","0","0","14.5","0","0"
"6","22","3","0","0","15","1.5","0","15","0","0"
"6","22","4","0","0","14","2.1","0","14","0","0"
"6","22","5","0","0","14.3","2.1","0","14.3","0","0"
"6","22","6","6","1","14","0","0.97","10.096","0.892","0"
"6","22","7","184","53","16","0","42.551","13.94","38.496","32.213"
"6","22","8","400","107","18","0","131.06","21.104","94.458","87.041"
"6","22","9","467","182","21","0","262.02","30.448","195.88","186.137"
"6","22","10","359","182","23","2.1","269.417","29.277","212.02","201.875"
"6","22","11","391","203","24","2.6","317.112","31.056","251.041","239.887"
"6","22","12","641","218","24","5.1","429.428","31.616","335.553","322.033"
"6","22","13","280","194","26","5.1","263.525","30.639","209.59","199.506"
"6","22","14","449","117","25","5.1","215.931","28.441","160.846","151.946"
"6","22","15","205","117","26","6.2","129.894","27.516","99.457","91.934"
"6","22","16","125","53","26","5.1","43.286","25.913","37.066","30.81"
"6","22","17","11","6","24.8","5.1","5.713","23.82","4.941","0"
"6","22","18","0","0","24","2.1","0","24","0","0"
"6","22","19","0","0","22","2.1","0","22","0","0"
"6","22","20","0","0","21","5.1","0","21","0","0"
"6","22","21","0","0","20","2.1","0","20","0","0"
"6","22","22","0","0","18","0","0","18","0","0"
"6","22","23","0","0","18.2","0","0","18.2","0","0"
"6","23","0","0","0","18","0","0","18","0","0"
"6","23","1","0","0","18","0","0","18","0","0"
"6","23","2","0","0","16.5","2.1","0","16.5","0","0"
"6","23","3","0","0","16","0","0","16","0","0"
"6","23","4","0","0","16","0","0","16","0","0"
"6","23","5","0","0","16","1.5","0","16","0","0"
"6","23","6","0","1","16","0","0.97","12.279","0.884","0"
"6","23","7","52","28","16","0","25.153","13.176","22.834","16.849"
"6","23","8","18","91","16","0","84.788","16.474","74.907","67.898"
"6","23","9","2","160","15","4.1","147.66","16.894","131.718","123.487"
"6","23","10","34","169","14","3.1","164.804","16.658","145.779","137.23"
"6","23","11","0","168","14","3.1","156.775","16.509","140.207","131.784"
"6","23","12","79","119","14","5.1","137.906","15.586","120.89","112.901"
"6","23","13","18","117","14","5.1","114.636","15.102","102.411","94.825"
"6","23","14","10","69","13","4.1","67.63","13.169","60.874","54.15"
"6","23","15","15","73","12","4.1","70.37","12.116","63.324","56.551"
"6","23","16","79","33","12","3.1","27.593","11.09","25.281","19.25"
"6","23","17","7","5","11","3.1","4.79","9.398","4.421","0"
"6","23","18","0","0","10","2.1","0","10","0","0"
"6","23","19","0","0","10","2.6","0","10","0","0"
"6","23","20","0","0","10","3.1","0","10","0","0"
"6","23","21","0","0","10","2.1","0","10","0","0"
"6","23","22","0","0","9","2.1","0","9","0","0"
"6","23","23","0","0","8.6","2.1","0","8.6","0","0"
"6","24","0","0","0","8","2.1","0","8","0","0"
"6","24","1","0","0","8","2.1","0","8","0","0"
"6","24","2","0","0","8.4","2.1","0","8.4","0","0"
"6","24","3","0","0","8.6","2.4","0","8.6","0","0"
"6","24","4","0","0","8.8","2.8","0","8.8","0","0"
"6","24","5","0","0","9","3.1","0","9","0","0"
"6","24","6","0","0","9","2.6","0","9","0","0"
"6","24","7","21","41","9","2.6","37.022","8.016","34.38","28.176"
"6","24","8","20","52","9.8","0","51.366","8.44","46.541","40.101"
"6","24","9","0","104","10","4.1","97.921","10.665","89.886","82.566"
"6","24","10","33","124","10","3.6","125.399","11.453","113.21","105.39"
"6","24","11","42","225","10","3.6","217.886","13.663","195.747","186.008"
"6","24","12","29","160","11","4.1","157.701","13.347","141.956","133.494"
"6","24","13","29","148","11","0","145.831","16.035","129.479","121.299"
"6","24","14","4","171","10.5","1","158.581","14.061","143.184","134.694"
"6","24","15","43","58","10","2.1","59.378","10.136","52.147","45.597"
"6","24","16","4","36","10","3.6","34.112","9.229","31.511","25.362"
"6","24","17","0","4","10.2","4.1","3.775","8.751","3.494","0"
"6","24","18","0","0","11","4.1","0","11","0","0"
"6","24","19","0","0","10","5.1","0","10","0","0"
"6","24","20","0","0","10","4.6","0","10","0","0"
"6","24","21","0","0","10","4.1","0","10","0","0"
"6","24","22","0","0","10","5.1","0","10","0","0"
"6","24","23","0","0","10.4","5.1","0","10.4","0","0"
"6","25","0","0","0","10.2","4.6","0","10.2","0","0"
"6","25","1","0","0","10","4.1","0","10","0","0"
"6","25","2","0","0","11","5.1","0","11","0","0"
"6","25","3","0","0","11","2.6","0","11","0","0"
"6","25","4","0","0","10","2.6","0","10","0","0"
"6","25","5","0","0","10","2.1","0","10","0","0"
"6","25","6","3","1","10","2.3","0.97","8.021","0.901","0"
"6","25","7","70","63","10","2.6","50.879","9.396","46.965","40.517"
"6","25","8","369","100","11","4.1","121.458","12.194","91.287","83.938"
"6","25","9","610","98","13","4.6","224.772","16.405","168.05","158.981"
"6","25","10","732","114","14","3.6","338.75","20.671","265.352","253.814"
"6","25","11","751","112","15","2.6","381.391","23.82","302.192","289.636"
"6","25","12","780","107","14.7","2.5","393.547","24.065","311.928","299.094"
"6","25","13","809","70","14.3","2.4","347.576","22.663","269.222","257.58"
"6","25","14","824","63","14","2.3","280.128","20.598","204.436","194.481"
"6","25","15","615","92","13.7","2.3","168.272","17.159","115.569","107.697"
"6","25","16","441","47","13.3","2.2","36.802","12.897","33.45","27.264"
"6","25","17","39","7","13","2.1","5.305","11.261","4.856","0"
"6","25","18","0","0","12.7","1.4","0","12.7","0","0"
"6","25","19","0","0","12.5","0.7","0","12.5","0","0"
"6","25","20","0","0","12.2","0","0","12.2","0","0"
"6","25","21","0","0","12","2.1","0","12","0","0"
"6","25","22","0","0","12","2.6","0","12","0","0"
"6","25","23","0","0","12","0","0","12","0","0"
"6","26","0","0","0","12","0","0","12","0","0"
"6","26","1","0","0","12","0","0","12","0","0"
"6","26","2","0","0","11","2.1","0","11","0","0"
"6","26","3","0","0","11","0","0","11","0","0"
"6","26","4","0","0","10","0","0","10","0","0"
"6","26","5","0","0","11","0","0","11","0","0"
"6","26","6","0","1","10","0","0.97","5.882","0.909","0"
"6","26","7","12","38","10","0","34.658","7.295","32.286","26.122"
"6","26","8","62","71","11","0","70.447","10.548","61.408","54.674"
"6","26","9","262","192","12","0","224.492","19.355","184.174","174.718"
"6","26","10","408","247","16","0","343.764","29.311","272.583","260.849"
"6","26","11","368","224","17.8","0","325.906","31.393","258.816","247.454"
"6","26","12","664","175","20","0","402.316","36.073","305.519","292.868"
"6","26","13","729","122","21","2.1","355.858","29.954","270.261","258.59"
"6","26","14","692","110","21","0","277.4","32.886","196.927","187.158"
"6","26","15","586","85","20","0","158.266","26.84","103.496","95.887"
"6","26","16","342","53","19","4.1","41.935","18.795","37.116","30.859"
"6","26","17","21","6","14","4.1","5.239","12.655","4.767","0"
"6","26","18","0","0","13","0","0","13","0","0"
"6","26","19","0","0","12.5","0","0","12.5","0","0"
"6","26","20","0","0","12","0","0","12","0","0"
"6","26","21","0","0","12","0","0","12","0","0"
"6","26","22","0","0","11","0","0","11","0","0"
"6","26","23","0","0","10.7","1.5","0","10.7","0","0"
"6","27","0","0","0","10","2.1","0","10","0","0"
"6","27","1","0","0","10","2.1","0","10","0","0"
"6","27","2","0","0","10","1.5","0","10","0","0"
"6","27","3","0","0","10","1.5","0","10","0","0"
"6","27","4","0","0","10","0","0","10","0","0"
"6","27","5","0","0","11","2.1","0","11","0","0"
"6","27","6","0","0","10","2.1","0","10","0","0"
"6","27","7","49","64","10","3.1","52.799","9.487","48.718","42.236"
"6","27","8","70","71","11","2.1","71.339","11.105","61.652","54.913"
"6","27","9","344","199","12","3.1","249.798","16.493","204.783","194.819"
"6","27","10","468","199","13","5.1","319.99","18.26","263.315","251.832"
"6","27","11","465","141","15","3.1","292.715","21.169","238.999","228.162"
"6","27","12","691","190","16","2.1","426.182","26.464","339.554","325.916"
"6","27","13","688","136","17","4.6","353.695","23.649","278.314","266.423"
"6","27","14","701","108","17","3.1","278.807","22.929","207.334","197.307"
"6","27","15","532","98","18","4.1","161.843","20.656","112.627","104.82"
"6","27","16","276","51","14","4.1","40.196","13.68","36.408","30.164"
"6","27","17","8","6","13","4.1","5.716","11.646","5.224","0"
"6","27","18","0","0","13","2.6","0","13","0","0"
"6","27","19","0","0","13","3.6","0","13","0","0"
"6","27","20","0","0","20","2.6","0","20","0","0"
"6","27","21","0","0","13","2.6","0","13","0","0"
"6","27","22","0","0","13","3.6","0","13","0","0"
"6","27","23","0","0","13.4","2.1","0","13.4","0","0"
"6","28","0","0","0","13.8","1.6","0","13.8","0","0"
"6","28","1","0","0","14.2","1.1","0","14.2","0","0"
"6","28","2","0","0","14.6","0.5","0","14.6","0","0"
"6","28","3","0","0","15","0","0","15","0","0"
"6","28","4","0","0","14","0","0","14","0","0"
"6","28","5","0","0","13","0","0","13","0","0"
"6","28","6","1","0","13","0","0","13","0","0"
"6","28","7","39","46","12","0","40.708","9.736","37.52","31.256"
"6","28","8","137","158","13","1.5","146.605","15.367","124.669","116.596"
"6","28","9","266","191","15","1.5","224.799","20.153","183.567","174.125"
"6","28","10","457","113","19","1.5","243.24","25.029","189.69","180.099"
"6","28","11","396","277","22","0","385.623","36.83","299.579","287.096"
"6","28","12","573","226","23","0","411.23","39.714","310.25","297.464"
"6","28","13","555","211","24","0","371.111","39.511","276.681","264.835"
"6","28","14","661","105","25","0","266.011","36.565","185.687","176.194"
"6","28","15","393","57","25","2.1","105.719","27.025","68.954","62.067"
"6","28","16","416","51","23.7","1.6","41.526","23.462","32.873","26.697"
"6","28","17","63","6","22.5","1","4.046","20.66","3.551","0"
"6","28","18","0","0","21.2","0.5","0","21.2","0","0"
"6","28","19","0","0","20","0","0","20","0","0"
"6","28","20","0","0","19","0","0","19","0","0"
"6","28","21","0","0","19","0","0","19","0","0"
"6","28","22","0","0","18","0","0","18","0","0"
"6","28","23","0","0","16.7","0","0","16.7","0","0"
"6","29","0","0","0","16.3","0","0","16.3","0","0"
"6","29","1","0","0","16","0","0","16","0","0"
"6","29","2","0","0","13.8","0","0","13.8","0","0"
"6","29","3","0","0","14","0","0","14","0","0"
"6","29","4","0","0","13","0","0","13","0","0"
"6","29","5","0","0","13","0","0","13","0","0"
"6","29","6","5","0","13","0","0","13","0","0"
"6","29","7","62","41","14","0","35.407","11.559","32.373","26.207"
"6","29","8","445","82","16","0","114.881","18.176","79.117","72.022"
"6","29","9","647","109","19","0","243.614","27.582","173.704","164.5"
"6","29","10","688","113","21.1","0","320.628","33.655","236.443","225.672"
"6","29","11","696","150","23.2","0","390.165","38.736","290.226","278.006"
"6","29","12","767","113","24","0","395.767","40.199","290.814","278.577"
"6","29","13","787","79","25","0","350.195","39.668","251.151","239.994"
"6","29","14","560","106","26","0","239.779","36.464","169.179","160.083"
"6","29","15","531","95","26","0","160.288","32.613","105.138","97.493"
"6","29","16","478","36","24","2.1","32.136","23.699","23.811","17.807"
"6","29","17","72","6","22","2.1","4.044","20.458","3.552","0"
"6","29","18","0","0","20","1.5","0","20","0","0"
"6","29","19","0","0","19","0","0","19","0","0"
"6","29","20","0","0","19","0","0","19","0","0"
"6","29","21","0","0","17.8","0","0","17.8","0","0"
"6","29","22","0","0","16.5","0","0","16.5","0","0"
"6","29","23","0","0","15.3","0","0","15.3","0","0"
"6","30","0","0","0","14","0","0","14","0","0"
"6","30","1","0","0","14","0","0","14","0","0"
"6","30","2","0","0","13","0","0","13","0","0"
"6","30","3","0","0","13","0","0","13","0","0"
"6","30","4","0","0","12","0","0","12","0","0"
"6","30","5","0","0","12","0","0","12","0","0"
"6","30","6","0","0","11","0","0","11","0","0"
"6","30","7","40","64","14","0","52.72","12.333","48.039","41.57"
"6","30","8","129","99","16","0","101.044","17.756","83.214","76.034"
"6","30","9","327","115","18","0","173.212","23.616","132.815","124.56"
"6","30","10","438","160","20","0","278.548","30.445","215.294","205.066"
"6","30","11","647","170","21","0","388.742","36.233","294.461","282.122"
"6","30","12","733","127","23","2.1","395.17","32.921","302.273","289.714"
"6","30","13","637","152","24","2.1","351.179","32.811","266.51","254.941"
"6","30","14","707","100","24","0","276.098","35.763","192.674","183.011"
"6","30","15","605","78","24","0","158.035","30.832","100.233","92.694"
"6","30","16","374","50","23","0","41.219","23.848","32.156","25.994"
"6","30","17","35","7","22","0","5.293","19.213","4.676","0"
"6","30","18","0","0","20","0","0","20","0","0"
"6","30","19","0","0","20","0","0","20","0","0"
"6","30","20","0","0","19","0","0","19","0","0"
"6","30","21","0","0","18.3","0","0","18.3","0","0"
"6","30","22","0","0","17.6","0","0","17.6","0","0"
"6","30","23","0","0","16.9","0","0","16.9","0","0"
"7","1","0","0","0","16.1","0","0","16.1","0","0"
"7","1","1","0","0","15.4","0","0","15.4","0","0"
"7","1","2","0","0","14.7","0","0","14.7","0","0"
"7","1","3","0","0","14","0","0","14","0","0"
"7","1","4","0","0","14","0","0","14","0","0"
"7","1","5","0","0","13","0","0","13","0","0"
"7","1","6","0","0","12","0","0","12","0","0"
"7","1","7","81","48","14","0","40.553","11.783","37.042","30.786"
"7","1","8","345","102","16","0","120.905","18.536","89.398","82.088"
"7","1","9","510","146","19","0","243.339","27.628","180.525","171.158"
"7","1","10","592","173","21","0","340.877","34.279","256.398","245.101"
"7","1","11","628","186","23","2.1","395.853","32.792","306.146","293.477"
"7","1","12","587","185","24","2.1","383.517","33.642","296.651","284.251"
"7","1","13","627","176","25","2.1","369.274","34.241","280.05","268.111"
"7","1","14","573","153","25","0","285.811","37.232","205.419","195.44"
"7","1","15","443","116","25","0","165.86","32.223","114.527","106.678"
"7","1","16","206","67","24","0","56.841","25.648","46.514","40.075"
"7","1","17","5","7","22","0","6.681","19.492","5.895","0.223"
"7","1","18","0","0","20","2.6","0","20","0","0"
"7","1","19","0","0","19","0","0","19","0","0"
"7","1","20","0","0","19","0","0","19","0","0"
"7","1","21","0","0","18","0","0","18","0","0"
"7","1","22","0","0","18","0","0","18","0","0"
"7","1","23","0","0","16.5","0","0","16.5","0","0"
"7","2","0","0","0","15","0","0","15","0","0"
"7","2","1","0","0","15","0","0","15","0","0"
"7","2","2","0","0","14.5","0","0","14.5","0","0"
"7","2","3","0","0","14","0","0","14","0","0"
"7","2","4","0","0","14","0","0","14","0","0"
"7","2","5","0","0","13.5","0","0","13.5","0","0"
"7","2","6","7","0","14","0","0","14","0","0"
"7","2","7","334","32","15","0","23.582","12.071","21.513","15.553"
"7","2","8","550","61","17","3.1","109.354","18.039","68.726","61.843"
"7","2","9","664","84","19","3.1","230.849","23.192","165.474","156.466"
"7","2","10","729","98","20.7","3.1","326.797","27.469","247.354","236.297"
"7","2","11","828","100","22.4","3.1","405.099","31.229","309.3","296.542"
"7","2","12","786","110","23","0","403.586","39.575","297.702","285.272"
"7","2","13","764","111","24","2.1","367.788","33.263","275.074","263.272"
"7","2","14","742","78","24","0","272.498","35.763","188.357","178.799"
"7","2","15","629","63","24","0","153.976","30.645","95.584","88.144"
"7","2","16","423","42","24","0","36.577","24.624","26.481","20.427"
"7","2","17","57","7","21.4","4.1","5.29","20.188","4.652","0"
"7","2","18","0","0","20","3.1","0","20","0","0"
"7","2","19","0","0","19","0","0","19","0","0"
"7","2","20","0","0","19","0","0","19","0","0"
"7","2","21","0","0","18","1.5","0","18","0","0"
"7","2","22","0","0","18","0","0","18","0","0"
"7","2","23","0","0","16.7","0","0","16.7","0","0"
"7","3","0","0","0","16.2","0","0","16.2","0","0"
"7","3","1","0","0","15.6","0","0","15.6","0","0"
"7","3","2","0","0","15.1","0","0","15.1","0","0"
"7","3","3","0","0","15","0","0","15","0","0"
"7","3","4","0","0","15","0","0","15","0","0"
"7","3","5","0","0","14.4","0","0","14.4","0","0"
"7","3","6","1","0","14","1.5","0","14","0","0"
"7","3","7","62","36","13","1.5","31.54","11.706","28.819","22.721"
"7","3","8","474","97","15","3.1","131.974","16.574","93.306","85.914"
"7","3","9","563","135","17","2.6","247.838","21.905","186.643","177.127"
"7","3","10","636","131","19","2.1","320.82","26.554","247.3","236.245"
"7","3","11","668","155","21.2","2.1","386.556","30.694","300.269","287.766"
"7","3","12","728","161","24","2.1","420.918","34.57","321.503","308.393"
"7","3","13","550","218","24.5","4.1","378.95","32.168","294.064","281.736"
"7","3","14","418","165","25","3.1","254.024","30.468","193.175","183.499"
"7","3","15","460","114","25","3.6","168.474","27.995","118.148","110.219"
"7","3","16","73","98","24","3.6","81.871","24.836","69.516","62.618"
"7","3","17","16","8","23.2","2.1","7.542","21.956","6.579","0.894"
"7","3","18","0","0","22","0","0","22","0","0"
"7","3","19","0","0","22","0","0","22","0","0"
"7","3","20","0","0","21","0","0","21","0","0"
"7","3","21","0","0","18.8","0.8","0","18.8","0","0"
"7","3","22","0","0","16.5","1.6","0","16.5","0","0"
"7","3","23","0","0","14.3","2.3","0","14.3","0","0"
"7","4","0","0","0","12","3.1","0","12","0","0"
"7","4","1","0","0","12","2.1","0","12","0","0"
"7","4","2","0","0","13","2.1","0","13","0","0"
"7","4","3","0","0","13","3.1","0","13","0","0"
"7","4","4","0","0","13","2.6","0","13","0","0"
"7","4","5","0","0","13","2.1","0","13","0","0"
"7","4","6","1","1","14","0","0.97","10.194","0.892","0"
"7","4","7","59","42","14","1.5","36.135","12.874","32.848","26.673"
"7","4","8","391","93","15","2.6","119.593","16.355","86.597","79.346"
"7","4","9","663","99","15","3.1","241.543","19.437","177.954","168.648"
"7","4","10","785","93","17","2.1","343.051","25.118","261.922","250.476"
"7","4","11","779","93","18.8","2.1","386.989","28.383","300.192","287.692"
"7","4","12","798","98","21","0","405.322","37.565","301.976","289.426"
"7","4","13","680","134","23","0","355.503","37.96","262.171","250.719"
"7","4","14","710","85","25","0","271.919","36.652","188.739","179.172"
"7","4","15","571","92","24.5","1.5","168.702","28.639","112.013","104.219"
"7","4","16","330","54","24","3.1","46.926","24.064","35.864","29.632"
"7","4","17","35","8","23","0","6.942","20.416","6.099","0.423"
"7","4","18","0","0","22","0","0","22","0","0"
"7","4","19","0","0","19","0","0","19","0","0"
"7","4","20","0","0","18","0","0","18","0","0"
"7","4","21","0","0","17","0","0","17","0","0"
"7","4","22","0","0","16","0","0","16","0","0"
"7","4","23","0","0","16.2","0","0","16.2","0","0"
"7","5","0","0","0","17","0","0","17","0","0"
"7","5","1","0","0","17","0","0","17","0","0"
"7","5","2","0","0","17.2","0","0","17.2","0","0"
"7","5","3","0","0","17","0","0","17","0","0"
"7","5","4","0","0","17","0","0","17","0","0"
"7","5","5","0","0","17","0","0","17","0","0"
"7","5","6","0","0","17","0","0","17","0","0"
"7","5","7","26","54","17","0","46.282","15.242","41.628","35.284"
"7","5","8","229","119","19","0","125.777","21.948","98.025","90.532"
"7","5","9","234","186","21","0","214.661","28.576","169.62","160.514"
"7","5","10","402","213","23","1.5","312.762","30.997","245.049","234.052"
"7","5","11","570","192","24.2","0","381.507","39.354","287.102","274.969"
"7","5","12","408","234","23","5.1","356.919","29.309","286.957","274.827"
"7","5","13","424","278","17","4.1","388.562","24.728","318.095","305.084"
"7","5","14","267","197","16","5.1","243.227","20.029","200.958","191.09"
"7","5","15","203","166","14","4.1","175.893","16.834","145.577","137.032"
"7","5","16","17","59","13","4.1","53.692","12.993","48.507","42.029"
"7","5","17","0","4","12.6","4.1","3.773","11.226","3.455","0"
"7","5","18","0","0","12","3.1","0","12","0","0"
"7","5","19","0","0","12","2.1","0","12","0","0"
"7","5","20","0","0","12","2.6","0","12","0","0"
"7","5","21","0","0","12","2.6","0","12","0","0"
"7","5","22","0","0","12","2.1","0","12","0","0"
"7","5","23","0","0","11","2.1","0","11","0","0"
"7","6","0","0","0","11","2.1","0","11","0","0"
"7","6","1","0","0","10","1.5","0","10","0","0"
"7","6","2","0","0","10","1.5","0","10","0","0"
"7","6","3","0","0","10","2.1","0","10","0","0"
"7","6","4","0","0","10","2.1","0","10","0","0"
"7","6","5","0","0","9.5","1.5","0","9.5","0","0"
"7","6","6","0","0","9","3.1","0","9","0","0"
"7","6","7","1","20","8","4.1","18.909","6.787","17.654","11.766"
"7","6","8","22","37","8","4.1","37.977","7.249","34.181","27.981"
"7","6","9","10","93","8","4.1","90.412","8.449","83.247","76.066"
"7","6","10","6","96","8","4.1","93.114","8.621","85.973","78.735"
"7","6","11","8","189","8.6","4.1","178.729","11.121","163.432","154.472"
"7","6","12","5","209","9","4.1","195.393","12.074","178.065","168.757"
"7","6","13","4","110","9","4.1","105.501","10.129","96.907","89.438"
"7","6","14","75","115","9","3.1","124.86","10.53","110.856","103.087"
"7","6","15","50","51","10","3.1","55.206","9.885","47.927","41.461"
"7","6","16","13","37","10","3.1","35.367","9.208","32.444","26.277"
"7","6","17","0","5","9","3.1","4.718","7.384","4.393","0"
"7","6","18","0","0","9","1.5","0","9","0","0"
"7","6","19","0","0","9","2.1","0","9","0","0"
"7","6","20","0","0","9","3.6","0","9","0","0"
"7","6","21","0","0","9","1.5","0","9","0","0"
"7","6","22","0","0","9","1.5","0","9","0","0"
"7","6","23","0","0","9.2","1.5","0","9.2","0","0"
"7","7","0","0","0","10.2","1.8","0","10.2","0","0"
"7","7","1","0","0","11.1","2.1","0","11.1","0","0"
"7","7","2","0","0","12.1","2.3","0","12.1","0","0"
"7","7","3","0","0","13","2.6","0","13","0","0"
"7","7","4","0","0","14","2.6","0","14","0","0"
"7","7","5","0","0","13.5","3.6","0","13.5","0","0"
"7","7","6","0","1","14","2.6","0.97","12.191","0.884","0"
"7","7","7","52","20","14","3.6","16.837","12.752","15.314","9.469"
"7","7","8","3","79","14.2","2.6","74.441","14.326","67.072","60.223"
"7","7","9","114","116","15","3.1","132.037","16.688","111.892","104.1"
"7","7","10","10","138","16","3.1","132.826","17.871","117.629","109.712"
"7","7","11","64","190","16.5","3.1","197.811","19.938","171.864","162.704"
"7","7","12","10","89","17","2.6","87.175","18.038","77.072","70.019"
"7","7","13","52","129","17","5.1","135.051","18.458","117.655","109.737"
"7","7","14","7","127","15","4.6","121.029","16.318","107.986","100.279"
"7","7","15","99","72","15","5.1","79.148","15.397","65.49","58.673"
"7","7","16","1","55","16","3.6","51.353","15.773","46.06","39.63"
"7","7","17","0","7","14.9","4.1","6.609","13.619","5.987","0.313"
"7","7","18","0","0","15","3.6","0","15","0","0"
"7","7","19","0","0","15.1","2.8","0","15.1","0","0"
"7","7","20","0","0","15.3","2.1","0","15.3","0","0"
"7","7","21","0","0","15","2.1","0","15","0","0"
"7","7","22","0","0","15","3.1","0","15","0","0"
"7","7","23","0","0","15","3.1","0","15","0","0"
"7","8","0","0","0","15","3.1","0","15","0","0"
"7","8","1","0","0","15","3.1","0","15","0","0"
"7","8","2","0","0","14.9","2.1","0","14.9","0","0"
"7","8","3","0","0","14","3.1","0","14","0","0"
"7","8","4","0","0","14","2.6","0","14","0","0"
