"PVWatts: Hourly PV Performance Data"
"Requested Location:","stockholm"
"Location:","STOCKHOLM/ARLANDA, SWEDEN"
"Lat (deg N):","59.65"
"Long (deg E):","17.95"
"Elev (m):","61"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","10","7","0","19","-2.7","4.1","18.075","-4.003","17.664","11.775"
"3","10","8","0","47","-2.4","4.6","44.798","-3.021","43.6","37.218"
"3","10","9","0","73","-2.1","5.1","70.04","-2.14","67.918","61.052"
"3","10","10","0","92","-2","5.3","88.936","-1.638","86.06","78.821"
"3","10","11","0","102","-2","5.5","98.944","-1.431","95.663","88.22"
"3","10","12","0","102","-1.9","5.7","98.95","-1.329","95.627","88.186"
"3","10","13","0","92","-1.7","5","88.952","-1.275","85.945","78.708"
"3","10","14","0","72","-1.4","4.3","69.039","-1.379","66.735","59.893"
"3","10","15","0","46","-1.2","3.6","43.842","-1.823","42.457","36.097"
"3","10","16","0","18","-1.1","3.8","17.122","-2.384","16.62","10.751"
"3","10","17","0","2","-1.1","3.9","1.94","-2.773","1.886","0"
"3","10","18","0","0","-1","4.1","0","-1","0","0"
"3","10","19","0","0","-1","3.8","0","-1","0","0"
"3","10","20","0","0","-1","3.4","0","-1","0","0"
"3","10","21","0","0","-1","3.1","0","-1","0","0"
"3","10","22","0","0","-0.9","2.6","0","-0.9","0","0"
"3","10","23","0","0","-0.7","2","0","-0.7","0","0"
"3","11","0","0","0","-0.6","1.5","0","-0.6","0","0"
"3","11","1","0","0","-0.6","1.5","0","-0.6","0","0"
"3","11","2","0","0","-0.5","1.5","0","-0.5","0","0"
"3","11","3","0","0","-0.5","1.5","0","-0.5","0","0"
"3","11","4","0","0","-0.4","1.5","0","-0.4","0","0"
"3","11","5","0","0","-0.4","1.5","0","-0.4","0","0"
"3","11","6","0","2","-0.3","1.5","1.94","-2.762","1.886","0"
"3","11","7","0","20","-0.2","2","19.028","-1.932","18.435","12.532"
"3","11","8","0","49","-0.1","2.6","46.709","-0.875","45.055","38.644"
"3","11","9","0","75","0","3.1","72.019","-0.006","69.216","62.323"
"3","11","10","0","94","0.1","3.1","90.92","0.641","87.143","79.88"
"3","11","11","0","104","0.1","3.1","100.932","0.945","96.615","89.152"
"3","11","12","0","104","0.2","3.1","100.938","1.074","96.569","89.107"
"3","11","13","0","93","0.1","3.1","89.904","0.697","86.149","78.907"
"3","11","14","0","74","0.1","3.1","71.024","0.193","68.203","61.331"
"3","11","15","0","48","0","3.1","45.754","-0.595","44.082","37.69"
"3","11","16","0","19","-0.3","3.3","18.075","-1.635","17.49","11.605"
"3","11","17","0","2","-0.6","3.4","1.94","-2.39","1.883","0"
"3","11","18","0","0","-0.9","3.6","0","-0.9","0","0"
"3","11","19","0","0","-1.2","3.6","0","-1.2","0","0"
"3","11","20","0","0","-1.5","3.6","0","-1.5","0","0"
"3","11","21","0","0","-1.8","3.6","0","-1.8","0","0"
"3","11","22","0","0","-1.8","3.8","0","-1.8","0","0"
"3","11","23","0","0","-1.9","3.9","0","-1.9","0","0"
"3","12","0","0","0","-1.9","4.1","0","-1.9","0","0"
"3","12","1","0","0","-1.9","3.8","0","-1.9","0","0"
"3","12","2","0","0","-1.8","3.4","0","-1.8","0","0"
"3","12","3","0","0","-1.8","3.1","0","-1.8","0","0"
"3","12","4","0","0","-1.7","3.4","0","-1.7","0","0"
"3","12","5","0","0","-1.7","3.8","0","-1.7","0","0"
"3","12","6","0","3","-1.6","4.1","2.847","-3.237","2.774","0"
"3","12","7","0","22","-1.5","3.8","20.935","-2.795","20.356","14.417"
"3","12","8","0","50","-1.5","3.4","47.664","-2.173","46.226","39.793"
"3","12","9","0","77","-1.4","3.1","73.997","-1.36","71.522","64.582"
"3","12","10","0","96","-1.1","2.9","92.902","-0.495","89.47","82.159"
"3","12","11","0","106","-0.9","2.8","102.918","0.031","98.896","91.386"
"3","12","12","0","106","-0.6","2.6","102.926","0.389","98.755","91.247"
"3","12","13","0","95","-0.5","2.4","91.892","0.219","88.231","80.946"
"3","12","14","0","76","-0.5","2.3","73.009","-0.33","70.263","63.349"
"3","12","15","0","49","-0.4","2.1","46.709","-1.043","45.086","38.675"
"3","12","16","0","21","-0.5","2.4","19.982","-1.939","19.36","13.44"
"3","12","17","0","3","-0.6","2.8","2.847","-2.494","2.765","0"
"3","12","18","0","0","-0.7","3.1","0","-0.7","0","0"
"3","12","19","0","0","-0.7","2.8","0","-0.7","0","0"
"3","12","20","0","0","-0.8","2.4","0","-0.8","0","0"
"3","12","21","0","0","-0.8","2.1","0","-0.8","0","0"
"3","12","22","0","0","-1","1.9","0","-1","0","0"
"3","12","23","0","0","-1.1","1.7","0","-1.1","0","0"
"3","13","0","0","0","-1.3","1.5","0","-1.3","0","0"
"3","13","1","0","0","-1.3","1.9","0","-1.3","0","0"
"3","13","2","0","0","-1.3","2.2","0","-1.3","0","0"
"3","13","3","0","0","-1.3","2.6","0","-1.3","0","0"
"3","13","4","0","0","-1.3","2.8","0","-1.3","0","0"
"3","13","5","0","0","-1.2","2.9","0","-1.2","0","0"
"3","13","6","0","3","-1.2","3.1","2.847","-3.079","2.772","0"
"3","13","7","0","23","-1","3.1","21.888","-2.398","21.247","15.292"
"3","13","8","0","52","-0.9","3.1","49.576","-1.546","47.955","41.488"
"3","13","9","0","78","-0.7","3.1","74.948","-0.627","72.219","65.265"
"3","13","10","0","97","-0.3","3.4","93.85","0.301","90.08","82.756"
"3","13","11","0","107","0","3.8","103.865","0.85","99.463","91.939"
"3","13","12","0","107","0.4","4.1","103.875","1.236","99.31","91.79"
"3","13","13","0","97","0.1","3.9","93.878","0.733","89.944","82.623"
"3","13","14","0","77","-0.3","3.8","73.967","-0.143","71.129","64.198"
"3","13","15","0","51","-0.6","3.6","48.621","-1.094","46.942","40.495"
"3","13","16","0","22","-0.7","3.4","20.935","-1.946","20.284","14.347"
"3","13","17","0","3","-0.8","3.3","2.847","-2.582","2.766","0"
"3","13","18","0","0","-0.9","3.1","0","-0.9","0","0"
"3","13","19","0","0","-0.9","2.9","0","-0.9","0","0"
"3","13","20","0","0","-0.8","2.8","0","-0.8","0","0"
"3","13","21","0","0","-0.8","2.6","0","-0.8","0","0"
"3","13","22","0","0","-0.9","2.4","0","-0.9","0","0"
"3","13","23","0","0","-1","2.3","0","-1","0","0"
"3","14","0","0","0","-1.1","2.1","0","-1.1","0","0"
"3","14","1","0","0","-1.4","2.3","0","-1.4","0","0"
"3","14","2","0","0","-1.6","2.4","0","-1.6","0","0"
"3","14","3","0","0","-1.9","2.6","0","-1.9","0","0"
"3","14","4","0","0","-1.7","2.9","0","-1.7","0","0"
"3","14","5","0","0","-1.6","3.3","0","-1.6","0","0"
"3","14","6","0","4","-1.4","3.6","3.798","-3.15","3.698","0"
"3","14","7","0","36","-1","3.3","34.308","-2.055","33.257","27.074"
"3","14","8","7","100","-0.7","2.9","103.229","0.052","98.96","91.447"
"3","14","9","66","157","-0.3","2.6","207.265","3.442","195.198","185.473"
"3","14","10","82","190","-0.3","3.1","262.034","4.871","245.906","234.887"
"3","14","11","85","208","-0.3","3.6","288.967","5.366","270.894","259.206"
"3","14","12","86","208","-0.3","4.1","289.573","5.037","271.833","260.119"
"3","14","13","32","174","-0.3","3.8","208.028","3.419","196.74","186.976"
"3","14","14","0","117","-0.2","3.4","116.053","1.291","110.927","103.156"
"3","14","15","0","52","-0.2","3.1","49.576","-0.572","47.76","41.296"
"3","14","16","0","23","-0.2","3.1","21.888","-1.457","21.164","15.21"
"3","14","17","0","3","-0.3","3.1","2.847","-2.116","2.761","0"
"3","14","18","0","0","-0.3","3.1","0","-0.3","0","0"
"3","14","19","0","0","-0.4","2.9","0","-0.4","0","0"
"3","14","20","0","0","-0.5","2.8","0","-0.5","0","0"
"3","14","21","0","0","-0.6","2.6","0","-0.6","0","0"
"3","14","22","0","0","-0.6","2.9","0","-0.6","0","0"
"3","14","23","0","0","-0.7","3.3","0","-0.7","0","0"
"3","15","0","0","0","-0.7","3.6","0","-0.7","0","0"
"3","15","1","0","0","-0.8","3.4","0","-0.8","0","0"
"3","15","2","0","0","-0.8","3.3","0","-0.8","0","0"
"3","15","3","0","0","-0.9","3.1","0","-0.9","0","0"
"3","15","4","0","0","-0.9","3.3","0","-0.9","0","0"
"3","15","5","0","0","-0.8","3.4","0","-0.8","0","0"
"3","15","6","0","4","-0.8","3.6","3.797","-2.547","3.689","0"
"3","15","7","0","26","-0.6","3.3","24.748","-1.887","23.973","17.967"
"3","15","8","0","55","-0.3","2.9","52.444","-0.878","50.587","44.068"
"3","15","9","0","82","-0.1","2.6","78.9","0.09","75.798","68.771"
"3","15","10","0","101","0","3.4","97.813","0.709","93.723","86.322"
"3","15","11","0","111","0","4.3","107.835","0.882","103.25","95.646"
"3","15","12","0","111","0.1","5.1","107.848","0.91","103.25","95.646"
"3","15","13","0","100","0.1","4.8","96.816","0.719","92.764","85.383"
"3","15","14","0","80","0","4.4","76.908","0.209","73.848","66.861"
"3","15","15","0","53","0","4.1","50.532","-0.408","48.647","42.166"
"3","15","16","0","24","-0.3","4.3","22.841","-1.351","22.076","16.105"
"3","15","17","0","4","-0.6","4.4","3.798","-2.099","3.682","0"
"3","15","18","0","0","-0.9","4.6","0","-0.9","0","0"
"3","15","19","0","0","-1.2","4.6","0","-1.2","0","0"
"3","15","20","0","0","-1.6","4.6","0","-1.6","0","0"
"3","15","21","0","0","-1.9","4.6","0","-1.9","0","0"
"3","15","22","0","0","-2.2","5","0","-2.2","0","0"
"3","15","23","0","0","-2.6","5.3","0","-2.6","0","0"
"3","16","0","0","0","-2.9","5.7","0","-2.9","0","0"
"3","16","1","0","0","-2.9","4.7","0","-2.9","0","0"
"3","16","2","0","0","-3","3.6","0","-3","0","0"
"3","16","3","0","0","-3","2.6","0","-3","0","0"
"3","16","4","0","0","-2.9","2.6","0","-2.9","0","0"
"3","16","5","0","0","-2.8","2.6","0","-2.8","0","0"
"3","16","6","0","5","-2.7","2.6","4.748","-4.666","4.653","0"
"3","16","7","0","28","-2.2","2.9","26.657","-3.515","25.997","19.952"
"3","16","8","0","57","-1.7","3.3","54.356","-2.202","52.723","46.162"
"3","16","9","0","84","-1.2","3.6","80.874","-0.976","78.043","70.97"
"3","16","10","0","103","-1","4.5","99.793","-0.348","96.046","88.596"
"3","16","11","0","113","-0.9","5.3","109.819","-0.089","105.581","97.927"
"3","16","12","0","113","-0.7","6.2","109.833","0.046","105.535","97.881"
"3","16","13","4","149","-0.7","6.2","151.484","0.768","145.077","136.543"
"3","16","14","27","146","-0.8","6.2","170.129","1.044","162.322","153.388"
"3","16","15","45","112","-0.8","6.2","137.741","0.506","130.616","122.411"
"3","16","16","0","48","-1.2","5.7","46.656","-1.527","45.127","38.715"
"3","16","17","0","6","-1.6","5.1","5.699","-2.893","5.544","0"
"3","16","18","0","0","-2","4.6","0","-2","0","0"
"3","16","19","0","0","-2","4.4","0","-2","0","0"
"3","16","20","0","0","-1.9","4.3","0","-1.9","0","0"
"3","16","21","0","0","-1.9","4.1","0","-1.9","0","0"
"3","16","22","0","0","-1.9","3.9","0","-1.9","0","0"
"3","16","23","0","0","-1.8","3.8","0","-1.8","0","0"
"3","17","0","0","0","-1.8","3.6","0","-1.8","0","0"
"3","17","1","0","0","-1.9","3.6","0","-1.9","0","0"
"3","17","2","0","0","-1.9","3.6","0","-1.9","0","0"
"3","17","3","0","0","-2","3.6","0","-2","0","0"
"3","17","4","0","0","-1.7","3.4","0","-1.7","0","0"
"3","17","5","0","0","-1.4","3.3","0","-1.4","0","0"
"3","17","6","0","6","-1.1","3.1","5.699","-2.898","5.544","0"
"3","17","7","0","43","-0.9","4","41.145","-1.689","39.823","33.514"
"3","17","8","8","109","-0.6","4.8","112.725","0.22","107.991","100.285"
"3","17","9","68","167","-0.4","5.7","219.725","2.4","207.977","197.934"
"3","17","10","488","167","1.1","5.5","549.612","10.266","501.393","482.526"
"3","17","11","702","121","2.5","5.3","689.495","15.038","616.843","593.7"
"3","17","12","806","73","4","5.1","705.787","17.382","624.196","600.764"
"3","17","13","781","70","4","5.5","639.2","15.553","567.502","546.241"
"3","17","14","715","66","3.9","5.8","512.098","12.687","454.495","437.235"
"3","17","15","579","64","3.9","6.2","343.002","9.219","298.8","286.339"
"3","17","16","326","52","2.6","5.7","151.461","4.493","125.25","117.165"
"3","17","17","0","18","1.4","5.1","17.18","0.516","16.475","10.609"
"3","17","18","0","0","0.1","4.6","0","0.1","0","0"
"3","17","19","0","0","-0.2","4.6","0","-0.2","0","0"
"3","17","20","0","0","-0.6","4.6","0","-0.6","0","0"
"3","17","21","0","0","-0.9","4.6","0","-0.9","0","0"
"3","17","22","0","0","-1.3","4.1","0","-1.3","0","0"
"3","17","23","0","0","-1.6","3.6","0","-1.6","0","0"
"3","18","0","0","0","-2","3.1","0","-2","0","0"
"3","18","1","0","0","-2.3","2.9","0","-2.3","0","0"
"3","18","2","0","0","-2.5","2.8","0","-2.5","0","0"
"3","18","3","0","0","-2.8","2.6","0","-2.8","0","0"
"3","18","4","0","0","-2.8","2.8","0","-2.8","0","0"
"3","18","5","0","0","-2.9","2.9","0","-2.9","0","0"
"3","18","6","14","24","-2.9","3.1","25.064","-4.189","23.723","17.721"
"3","18","7","236","79","-1","3.8","159.276","0.964","140.207","131.785"
"3","18","8","582","71","1","4.4","365.444","7.462","323.401","310.237"
"3","18","9","714","72","2.9","5.1","531.481","12.385","473.826","455.912"
"3","18","10","788","70","4.3","5.5","654.37","15.88","580.786","559.027"
"3","18","11","813","73","5.6","5.8","717.01","18.098","632.357","608.604"
"3","18","12","811","73","7","6.2","712.975","18.994","626.115","602.608"
"3","18","13","787","70","6.8","6.2","646.502","17.64","568.804","547.495"
"3","18","14","723","66","6.5","6.2","519.545","15.06","456.514","439.186"
"3","18","15","588","64","6.3","6.2","349.064","11.748","301.01","288.487"
"3","18","16","336","54","4.7","5","157.365","6.926","129.046","120.875"
"3","18","17","0","20","3.1","3.8","19.124","2.158","18.213","12.314"
"3","18","18","0","0","1.5","2.6","0","1.5","0","0"
"3","18","19","0","0","0.7","2.8","0","0.7","0","0"
"3","18","20","0","0","0","2.9","0","0","0","0"
"3","18","21","0","0","-0.8","3.1","0","-0.8","0","0"
"3","18","22","0","0","-1.2","2.6","0","-1.2","0","0"
"3","18","23","0","0","-1.5","2","0","-1.5","0","0"
"3","19","0","0","0","-1.9","1.5","0","-1.9","0","0"
"3","19","1","0","0","-2.3","1.9","0","-2.3","0","0"
"3","19","2","0","0","-2.7","2.2","0","-2.7","0","0"
"3","19","3","0","0","-3.1","2.6","0","-3.1","0","0"
"3","19","4","0","0","-3.1","2.4","0","-3.1","0","0"
"3","19","5","0","0","-3.2","2.3","0","-3.2","0","0"
"3","19","6","55","25","-3.2","2.1","31.338","-4.508","27.584","21.509"
"3","19","7","243","82","-1.4","2.8","165.682","0.965","146.132","137.574"
"3","19","8","590","71","0.5","3.4","372.217","8.013","329.045","315.717"
"3","19","9","720","73","2.3","4.1","539.87","13.306","479.701","461.586"
"3","19","10","794","71","3.8","5","663.578","16.276","588.153","566.115"
"3","19","11","817","73","5.3","5.8","723.687","17.929","638.917","614.904"
"3","19","12","815","73","6.8","6.7","719.414","18.317","633.896","610.082"
"3","19","13","792","70","6.8","6.2","653.118","17.762","574.51","552.988"
"3","19","14","728","67","6.9","5.6","526.386","16.189","460.479","443.019"
"3","19","15","593","65","6.9","5.1","354.483","13.23","304.058","291.449"
"3","19","16","345","55","5.6","4.8","161.944","8.001","132.354","124.109"
"3","19","17","0","22","4.2","4.4","21.07","3.373","19.962","14.031"
"3","19","18","0","0","2.9","4.1","0","2.9","0","0"
"3","19","19","0","0","2","3.2","0","2","0","0"
"3","19","20","0","0","1","2.4","0","1","0","0"
"3","19","21","0","0","0.1","1.5","0","0.1","0","0"
"3","19","22","0","0","-0.2","1.9","0","-0.2","0","0"
"3","19","23","0","0","-0.6","2.2","0","-0.6","0","0"
"3","20","0","0","0","-0.9","2.6","0","-0.9","0","0"
"3","20","1","0","0","-1.3","2.4","0","-1.3","0","0"
"3","20","2","0","0","-1.6","2.3","0","-1.6","0","0"
"3","20","3","0","0","-2","2.1","0","-2","0","0"
"3","20","4","0","0","-2","2.4","0","-2","0","0"
"3","20","5","0","0","-2.1","2.8","0","-2.1","0","0"
"3","20","6","83","25","-2.1","3.1","35.956","-3.159","30.277","24.152"
"3","20","7","248","85","-0.2","3.3","171.542","2.202","150.854","142.187"
"3","20","8","591","73","1.7","3.4","377.936","9.351","332.732","319.296"
"3","20","9","722","74","3.6","3.6","545.815","15.434","480.749","462.598"
"3","20","10","795","72","5.1","4.8","669.22","18.015","588.741","566.68"
"3","20","11","818","74","6.7","6","729.289","19.172","640.404","616.331"
"3","20","12","816","74","8.2","7.2","724.783","19.286","635.983","612.086"
"3","20","13","792","71","7.8","7.9","657.405","17.209","579.954","558.226"
"3","20","14","728","68","7.3","8.6","530.213","14.322","468.041","450.324"
"3","20","15","593","66","6.9","9.3","357.622","11.133","310.025","297.246"
"3","20","16","320","62","5.8","9.1","163.511","7.317","135.641","127.322"
"3","20","17","1","24","4.7","8.9","23.115","4.149","21.775","15.809"
"3","20","18","0","0","3.6","8.7","0","3.6","0","0"
"3","20","19","0","0","2.8","7.9","0","2.8","0","0"
"3","20","20","0","0","2","7","0","2","0","0"
"3","20","21","0","0","1.2","6.2","0","1.2","0","0"
"3","20","22","0","0","0.8","5.3","0","0.8","0","0"
"3","20","23","0","0","0.3","4.5","0","0.3","0","0"
"3","21","0","0","0","-0.1","3.6","0","-0.1","0","0"
"3","21","1","0","0","-0.4","3.4","0","-0.4","0","0"
"3","21","2","0","0","-0.7","3.3","0","-0.7","0","0"
"3","21","3","0","0","-1","3.1","0","-1","0","0"
"3","21","4","0","0","-1","3.6","0","-1","0","0"
"3","21","5","0","0","-1","4.1","0","-1","0","0"
"3","21","6","82","27","-1","4.6","38.674","-1.778","32.723","26.551"
"3","21","7","251","88","-0.1","5.5","176.822","1.854","156.126","147.337"
"3","21","8","574","78","0.9","6.3","378.22","6.333","338.208","324.61"
"3","21","9","643","90","1.8","7.2","520.624","9.25","472.198","454.34"
"3","21","10","749","86","2.6","6.2","656.132","13.341","589.915","567.809"
"3","21","11","804","78","3.4","5.1","726.917","17.135","644.474","620.24"
"3","21","12","806","77","4.2","4.1","724.094","19.946","633.647","609.843"
"3","21","13","744","85","4.1","3.9","642.729","18.5","564.08","542.947"
"3","21","14","406","155","4","3.8","433.203","13.676","386.452","371.391"
"3","21","15","51","123","3.9","3.6","151.903","6.761","140.316","131.891"
"3","21","16","200","68","3.1","3.6","132.742","4.815","114.537","106.688"
"3","21","17","9","24","2.2","3.6","24.197","1.292","22.656","16.674"
"3","21","18","0","0","1.4","3.6","0","1.4","0","0"
"3","21","19","0","0","0.9","2.7","0","0.9","0","0"
"3","21","20","0","0","0.4","1.9","0","0.4","0","0"
"3","21","21","0","0","-0.1","1","0","-0.1","0","0"
"3","21","22","0","0","-0.3","1.7","0","-0.3","0","0"
"3","21","23","0","0","-0.6","2.4","0","-0.6","0","0"
"3","22","0","0","0","-0.8","3.1","0","-0.8","0","0"
"3","22","1","0","0","-1.2","2.9","0","-1.2","0","0"
"3","22","2","0","0","-1.5","2.8","0","-1.5","0","0"
"3","22","3","0","0","-1.9","2.6","0","-1.9","0","0"
"3","22","4","0","0","-1.6","2.4","0","-1.6","0","0"
"3","22","5","0","0","-1.2","2.3","0","-1.2","0","0"
"3","22","6","80","29","-0.9","2.1","41.31","-1.979","35.36","29.137"
"3","22","7","256","91","0.7","2.8","182.766","3.534","160.563","151.671"
"3","22","8","591","77","2.4","3.4","388.373","10.319","341.604","327.906"
"3","22","9","720","77","4","4.1","555.048","15.37","489.753","471.291"
"3","22","10","790","75","4.8","4.8","676.54","17.877","596.036","573.696"
"3","22","11","812","78","5.5","5.5","736.626","18.818","648.258","623.872"
"3","22","12","807","78","6.3","6.2","729.356","18.597","642.364","618.214"
"3","22","13","786","74","6.2","7.2","662.77","16.29","587.556","565.54"
"3","22","14","726","70","6.1","8.3","536.554","13.383","476.228","458.233"
"3","22","15","595","69","6","9.3","365.902","10.342","319.157","306.115"
"3","22","16","323","66","4.8","9.3","170.502","6.386","142.822","134.34"
"3","22","17","42","24","3.5","9.3","27.954","3.027","24.341","18.328"
"3","22","18","0","0","2.3","9.3","0","2.3","0","0"
"3","22","19","0","0","2.2","9.5","0","2.2","0","0"
"3","22","20","0","0","2.2","9.6","0","2.2","0","0"
"3","22","21","0","0","2.1","9.8","0","2.1","0","0"
"3","22","22","0","0","1.9","9.8","0","1.9","0","0"
"3","22","23","0","0","1.6","9.8","0","1.6","0","0"
"3","23","0","0","0","1.4","9.8","0","1.4","0","0"
"3","23","1","0","0","1.6","11.3","0","1.6","0","0"
"3","23","2","0","0","1.8","12.9","0","1.8","0","0"
"3","23","3","0","0","2","14.4","0","2","0","0"
"3","23","4","0","0","2.1","15.1","0","2.1","0","0"
"3","23","5","0","0","2.1","15.7","0","2.1","0","0"
"3","23","6","0","10","2.2","16.4","9.503","1.637","9.07","3.34"
"3","23","7","0","37","2","16.2","35.244","1.67","33.633","27.443"
"3","23","8","0","68","1.8","16.1","64.971","1.749","61.981","55.235"
"3","23","9","0","95","1.6","15.9","91.616","1.805","87.379","80.111"
"3","23","10","0","114","1.1","14.7","110.553","1.511","105.572","97.918"
"3","23","11","0","124","0.6","13.5","120.594","1.148","115.338","107.471"
"3","23","12","0","123","0.1","12.3","119.583","0.678","114.598","106.747"
"3","23","13","0","112","0.1","12.3","108.559","0.555","104.087","96.464"
"3","23","14","0","91","0","12.3","87.637","0.218","84.146","76.947"
"3","23","15","0","64","0","12.3","61.069","-0.086","58.712","52.032"
"3","23","16","0","33","0","10.8","31.426","-0.467","30.261","24.136"
"3","23","17","0","7","0.1","9.2","6.649","-0.775","6.411","0.73"
"3","23","18","0","0","0.1","7.7","0","0.1","0","0"
"3","23","19","0","0","0","6.5","0","0","0","0"
"3","23","20","0","0","0","5.3","0","0","0","0"
"3","23","21","0","0","-0.1","4.1","0","-0.1","0","0"
"3","23","22","0","0","0","3.4","0","0","0","0"
"3","23","23","0","0","0.2","2.8","0","0.2","0","0"
"3","24","0","0","0","0.3","2.1","0","0.3","0","0"
"3","24","1","0","0","0","2.4","0","0","0","0"
"3","24","2","0","0","-0.3","2.8","0","-0.3","0","0"
"3","24","3","0","0","-0.6","3.1","0","-0.6","0","0"
"3","24","4","0","0","-0.7","2.9","0","-0.7","0","0"
"3","24","5","0","1","-0.9","2.8","0.97","-2.907","0.943","0"
"3","24","6","94","34","-1","2.6","49.062","-1.778","41.904","35.555"
"3","24","7","339","80","-0.2","2.8","204.065","3.205","177.387","168.095"
"3","24","8","391","132","0.6","2.9","351.165","8.111","316.103","303.15"
"3","24","9","255","189","1.4","3.1","380.485","9.845","347.374","333.504"
"3","24","10","256","232","2","3.8","448.723","11.446","408.849","393.082"
"3","24","11","262","250","2.6","4.4","487.358","12.202","443.218","426.333"
"3","24","12","261","249","3.2","5.1","484.134","11.965","440.699","423.898"
"3","24","13","255","227","3.5","4.8","438.495","11.685","398.903","383.452"
"3","24","14","237","188","3.8","4.4","354.375","10.582","322.115","308.988"
"3","24","15","258","119","4.1","4.1","255.919","8.849","229.503","218.912"
"3","24","16","259","76","3.1","4.1","160.357","5.527","137.343","128.986"
"3","24","17","75","26","2.2","4.1","34.523","1.629","28.939","22.839"
"3","24","18","0","0","1.2","4.1","0","1.2","0","0"
"3","24","19","0","0","0.6","4.1","0","0.6","0","0"
"3","24","20","0","0","0","4.1","0","0","0","0"
"3","24","21","0","0","-0.6","4.1","0","-0.6","0","0"
"3","24","22","0","0","-0.6","4.4","0","-0.6","0","0"
"3","24","23","0","0","-0.7","4.8","0","-0.7","0","0"
"3","25","0","0","0","-0.7","5.1","0","-0.7","0","0"
"3","25","1","0","0","-0.2","5.6","0","-0.2","0","0"
"3","25","2","0","0","0.3","6.2","0","0.3","0","0"
"3","25","3","0","0","0.8","6.7","0","0.8","0","0"
"3","25","4","0","0","0.5","7.6","0","0.5","0","0"
"3","25","5","0","0","0.3","8.4","0","0.3","0","0"
"3","25","6","0","12","0","9.3","11.407","-0.828","11.001","5.235"
"3","25","7","0","40","0","9.6","38.108","-0.453","36.694","30.445"
"3","25","8","0","71","-0.1","10","67.89","-0.143","65.285","58.472"
"3","25","9","0","98","-0.1","10.3","94.538","0.209","90.776","83.437"
"3","25","10","0","117","0.6","9.4","113.481","1.201","108.51","100.792"
"3","25","11","0","127","1.2","8.6","123.526","1.998","117.717","109.798"
"3","25","12","0","126","1.9","7.7","122.517","2.758","116.38","108.49"
"3","25","13","0","114","1.6","7.7","110.468","2.273","105.151","97.505"
"3","25","14","0","94","1.4","7.7","90.571","1.76","86.399","79.152"
"3","25","15","0","66","1.1","7.7","62.999","1.023","60.285","53.573"
"3","25","16","0","35","0.8","7","33.335","0.212","32.008","25.849"
"3","25","17","0","8","0.6","6.4","7.6","-0.497","7.32","1.621"
"3","25","18","0","0","0.3","5.7","0","0.3","0","0"
"3","25","19","0","0","0.5","5.7","0","0.5","0","0"
"3","25","20","0","0","0.8","5.7","0","0.8","0","0"
"3","25","21","0","0","1","5.7","0","1","0","0"
"3","25","22","0","0","1","5.9","0","1","0","0"
"3","25","23","0","0","1","6","0","1","0","0"
"3","26","0","0","0","1","6.2","0","1","0","0"
"3","26","1","0","0","0.9","5.8","0","0.9","0","0"
"3","26","2","0","0","0.7","5.5","0","0.7","0","0"
"3","26","3","0","0","0.6","5.1","0","0.6","0","0"
"3","26","4","0","0","0.7","5.5","0","0.7","0","0"
"3","26","5","0","1","0.9","5.8","0.97","-0.434","0.934","0"
"3","26","6","0","13","1","6.2","12.359","-0.077","11.881","6.1"
"3","26","7","0","62","1.4","5.8","59.698","1.147","57.096","50.448"
"3","26","8","19","132","1.7","5.5","140.991","3.024","133.307","125.041"
"3","26","9","68","196","2.1","5.1","252.083","5.786","235.562","224.815"
"3","26","10","81","229","2.7","6","305.697","7.13","284.49","272.428"
"3","26","11","84","247","3.4","6.8","332.587","7.986","308.56","295.822"
"3","26","12","83","245","4","7.7","329.035","8.195","304.971","292.336"
"3","26","13","81","224","4.1","6.7","298.733","8.202","276.644","264.799"
"3","26","14","74","185","4.3","5.6","241.657","7.827","223.599","213.16"
"3","26","15","57","134","4.4","4.6","166.232","6.747","153.643","144.912"
"3","26","16","40","85","4","4.1","98.591","4.873","90.798","83.459"
"3","26","17","0","25","3.6","3.6","23.876","2.611","22.694","16.712"
"3","26","18","0","0","3.2","3.1","0","3.2","0","0"
"3","26","19","0","0","2.9","3.3","0","2.9","0","0"
"3","26","20","0","0","2.7","3.4","0","2.7","0","0"
"3","26","21","0","0","2.4","3.6","0","2.4","0","0"
"3","26","22","0","0","2.3","4.5","0","2.3","0","0"
"3","26","23","0","0","2.1","5.3","0","2.1","0","0"
"3","27","0","0","0","2","6.2","0","2","0","0"
"3","27","1","0","0","1.7","6.2","0","1.7","0","0"
"3","27","2","0","0","1.4","6.2","0","1.4","0","0"
"3","27","3","0","0","1.1","6.2","0","1.1","0","0"
"3","27","4","0","0","1.3","5.8","0","1.3","0","0"
